position, density-ex, pressure-ex, internal-energy-ex, velocity-ex, zero
0.000000, 0.000006, 0.048728, 20567.853048, 0.000000, 0.
0.000500, 0.000006, 0.048728, 20535.998790, 0.000143, 0.
0.001000, 0.000007, 0.048728, 20504.144531, 0.000286, 0.
0.001500, 0.000007, 0.048728, 20472.290272, 0.000429, 0.
0.002000, 0.000008, 0.048728, 20440.436013, 0.000571, 0.
0.002500, 0.000009, 0.048728, 20408.581754, 0.000714, 0.
0.003000, 0.000009, 0.048728, 20376.727495, 0.000857, 0.
0.003500, 0.000010, 0.048728, 20344.873236, 0.001000, 0.
0.004000, 0.000010, 0.048728, 20313.018977, 0.001143, 0.
0.004500, 0.000011, 0.048728, 20281.164718, 0.001286, 0.
0.005000, 0.000011, 0.048728, 20249.310459, 0.001428, 0.
0.005500, 0.000012, 0.048728, 20217.456200, 0.001571, 0.
0.006000, 0.000012, 0.048728, 20185.601941, 0.001714, 0.
0.006500, 0.000013, 0.048728, 20153.747682, 0.001857, 0.
0.007000, 0.000013, 0.048728, 20121.893423, 0.002000, 0.
0.007500, 0.000014, 0.048728, 20090.039165, 0.002143, 0.
0.008000, 0.000014, 0.048728, 20058.184906, 0.002285, 0.
0.008500, 0.000015, 0.048728, 20026.330647, 0.002428, 0.
0.009000, 0.000015, 0.048728, 19994.476388, 0.002571, 0.
0.009500, 0.000016, 0.048728, 19962.622129, 0.002714, 0.
0.010000, 0.000016, 0.048728, 19930.767870, 0.002857, 0.
0.010500, 0.000017, 0.048728, 19898.913611, 0.003000, 0.
0.011000, 0.000017, 0.048728, 19867.059352, 0.003142, 0.
0.011500, 0.000018, 0.048728, 19835.205093, 0.003285, 0.
0.012000, 0.000019, 0.048728, 19803.350834, 0.003428, 0.
0.012500, 0.000019, 0.048728, 19771.496575, 0.003571, 0.
0.013000, 0.000020, 0.048728, 19739.642316, 0.003714, 0.
0.013500, 0.000020, 0.048728, 19707.788057, 0.003857, 0.
0.014000, 0.000021, 0.048728, 19675.933799, 0.003999, 0.
0.014500, 0.000021, 0.048728, 19644.079540, 0.004142, 0.
0.015000, 0.000022, 0.048728, 19612.225281, 0.004285, 0.
0.015500, 0.000022, 0.048728, 19580.371022, 0.004428, 0.
0.016000, 0.000023, 0.048728, 19548.516763, 0.004571, 0.
0.016500, 0.000023, 0.048728, 19516.662504, 0.004714, 0.
0.017000, 0.000024, 0.048728, 19484.808245, 0.004856, 0.
0.017500, 0.000024, 0.048728, 19452.953986, 0.004999, 0.
0.018000, 0.000025, 0.048728, 19421.099727, 0.005142, 0.
0.018500, 0.000025, 0.048728, 19389.245468, 0.005285, 0.
0.019000, 0.000026, 0.048728, 19357.391209, 0.005428, 0.
0.019500, 0.000026, 0.048728, 19325.536950, 0.005571, 0.
0.020000, 0.000027, 0.048728, 19293.682691, 0.005714, 0.
0.020500, 0.000027, 0.048728, 19261.828433, 0.005856, 0.
0.021000, 0.000028, 0.048728, 19229.974174, 0.005999, 0.
0.021500, 0.000028, 0.048728, 19198.119915, 0.006142, 0.
0.022000, 0.000029, 0.048728, 19166.265656, 0.006285, 0.
0.022500, 0.000030, 0.048728, 19134.411397, 0.006428, 0.
0.023000, 0.000030, 0.048728, 19102.557138, 0.006571, 0.
0.023500, 0.000031, 0.048728, 19070.702879, 0.006713, 0.
0.024000, 0.000031, 0.048728, 19038.848620, 0.006856, 0.
0.024500, 0.000032, 0.048728, 19006.994361, 0.006999, 0.
0.025000, 0.000032, 0.048728, 18975.140102, 0.007142, 0.
0.025500, 0.000033, 0.048728, 18943.285843, 0.007285, 0.
0.026000, 0.000033, 0.048728, 18911.431584, 0.007428, 0.
0.026500, 0.000034, 0.048728, 18879.577325, 0.007570, 0.
0.027000, 0.000034, 0.048728, 18847.723067, 0.007713, 0.
0.027500, 0.000035, 0.048728, 18815.868808, 0.007856, 0.
0.028000, 0.000035, 0.048728, 18784.014549, 0.007999, 0.
0.028500, 0.000036, 0.048728, 18752.160290, 0.008142, 0.
0.029000, 0.000036, 0.048728, 18720.306031, 0.008285, 0.
0.029500, 0.000037, 0.048728, 18688.451772, 0.008427, 0.
0.030000, 0.000037, 0.048728, 18656.597513, 0.008570, 0.
0.030500, 0.000038, 0.048728, 18624.743254, 0.008713, 0.
0.031000, 0.000038, 0.048728, 18592.888995, 0.008856, 0.
0.031500, 0.000039, 0.048728, 18561.034736, 0.008999, 0.
0.032000, 0.000040, 0.048728, 18529.180477, 0.009142, 0.
0.032500, 0.000040, 0.048728, 18497.326218, 0.009284, 0.
0.033000, 0.000041, 0.048728, 18465.471959, 0.009427, 0.
0.033500, 0.000041, 0.048728, 18433.617700, 0.009570, 0.
0.034000, 0.000042, 0.048728, 18401.763442, 0.009713, 0.
0.034500, 0.000042, 0.048728, 18369.909183, 0.009856, 0.
0.035000, 0.000043, 0.048728, 18338.054924, 0.009999, 0.
0.035500, 0.000043, 0.048728, 18306.200665, 0.010141, 0.
0.036000, 0.000044, 0.048729, 18274.346406, 0.010284, 0.
0.036500, 0.000044, 0.048729, 18242.492147, 0.010427, 0.
0.037000, 0.000045, 0.048729, 18210.637888, 0.010570, 0.
0.037500, 0.000045, 0.048729, 18178.783629, 0.010713, 0.
0.038000, 0.000046, 0.048729, 18146.929370, 0.010856, 0.
0.038500, 0.000046, 0.048729, 18115.075111, 0.010998, 0.
0.039000, 0.000047, 0.048729, 18083.220852, 0.011141, 0.
0.039500, 0.000047, 0.048729, 18051.366593, 0.011284, 0.
0.040000, 0.000048, 0.048729, 18019.512334, 0.011427, 0.
0.040500, 0.000048, 0.048729, 17987.658076, 0.011570, 0.
0.041000, 0.000049, 0.048729, 17955.803817, 0.011713, 0.
0.041500, 0.000049, 0.048729, 17923.949558, 0.011856, 0.
0.042000, 0.000050, 0.048729, 17892.095299, 0.011998, 0.
0.042500, 0.000051, 0.048729, 17860.241040, 0.012141, 0.
0.043000, 0.000051, 0.048729, 17828.386781, 0.012284, 0.
0.043500, 0.000052, 0.048729, 17796.532522, 0.012427, 0.
0.044000, 0.000052, 0.048729, 17764.678263, 0.012570, 0.
0.044500, 0.000053, 0.048729, 17732.824004, 0.012713, 0.
0.045000, 0.000053, 0.048729, 17700.969745, 0.012855, 0.
0.045500, 0.000054, 0.048729, 17669.115486, 0.012998, 0.
0.046000, 0.000054, 0.048729, 17637.261227, 0.013141, 0.
0.046500, 0.000055, 0.048729, 17605.406968, 0.013284, 0.
0.047000, 0.000055, 0.048729, 17573.552710, 0.013427, 0.
0.047500, 0.000056, 0.048729, 17541.698451, 0.013570, 0.
0.048000, 0.000056, 0.048729, 17509.844192, 0.013712, 0.
0.048500, 0.000057, 0.048729, 17477.989933, 0.013855, 0.
0.049000, 0.000057, 0.048729, 17446.135674, 0.013998, 0.
0.049500, 0.000058, 0.048729, 17414.281415, 0.014141, 0.
0.050000, 0.000058, 0.048729, 17382.427156, 0.014284, 0.
0.050500, 0.000059, 0.048729, 17350.572897, 0.014427, 0.
0.051000, 0.000059, 0.048729, 17318.718638, 0.014569, 0.
0.051500, 0.000060, 0.048729, 17286.864379, 0.014712, 0.
0.052000, 0.000061, 0.048729, 17255.010120, 0.014855, 0.
0.052500, 0.000061, 0.048729, 17223.155861, 0.014998, 0.
0.053000, 0.000062, 0.048729, 17191.301602, 0.015141, 0.
0.053500, 0.000062, 0.048729, 17159.447344, 0.015284, 0.
0.054000, 0.000063, 0.048729, 17127.593085, 0.015426, 0.
0.054500, 0.000063, 0.048729, 17095.738826, 0.015569, 0.
0.055000, 0.000064, 0.048729, 17063.884567, 0.015712, 0.
0.055500, 0.000064, 0.048729, 17032.030308, 0.015855, 0.
0.056000, 0.000065, 0.048729, 17000.176049, 0.015998, 0.
0.056500, 0.000065, 0.048729, 16968.321790, 0.016141, 0.
0.057000, 0.000066, 0.048729, 16936.467531, 0.016283, 0.
0.057500, 0.000066, 0.048729, 16904.613272, 0.016426, 0.
0.058000, 0.000067, 0.048729, 16872.759013, 0.016569, 0.
0.058500, 0.000067, 0.048729, 16840.904754, 0.016712, 0.
0.059000, 0.000068, 0.048729, 16809.050495, 0.016855, 0.
0.059500, 0.000068, 0.048729, 16777.196236, 0.016998, 0.
0.060000, 0.000069, 0.048729, 16745.341977, 0.017141, 0.
0.060500, 0.000069, 0.048729, 16713.487719, 0.017283, 0.
0.061000, 0.000070, 0.048729, 16681.633460, 0.017426, 0.
0.061500, 0.000070, 0.048729, 16649.779201, 0.017569, 0.
0.062000, 0.000071, 0.048729, 16617.924942, 0.017712, 0.
0.062500, 0.000072, 0.048729, 16586.070683, 0.017855, 0.
0.063000, 0.000072, 0.048729, 16554.216424, 0.017998, 0.
0.063500, 0.000073, 0.048729, 16522.362165, 0.018140, 0.
0.064000, 0.000073, 0.048729, 16490.507906, 0.018283, 0.
0.064500, 0.000074, 0.048729, 16458.653647, 0.018426, 0.
0.065000, 0.000074, 0.048729, 16426.799388, 0.018569, 0.
0.065500, 0.000075, 0.048729, 16394.945129, 0.018712, 0.
0.066000, 0.000075, 0.048729, 16363.090870, 0.018855, 0.
0.066500, 0.000076, 0.048729, 16331.236611, 0.018997, 0.
0.067000, 0.000076, 0.048729, 16299.382353, 0.019140, 0.
0.067500, 0.000077, 0.048729, 16267.528094, 0.019283, 0.
0.068000, 0.000077, 0.048729, 16235.673835, 0.019426, 0.
0.068500, 0.000078, 0.048729, 16203.819576, 0.019569, 0.
0.069000, 0.000078, 0.048729, 16171.965317, 0.019712, 0.
0.069500, 0.000079, 0.048729, 16140.111058, 0.019854, 0.
0.070000, 0.000079, 0.048729, 16108.256799, 0.019997, 0.
0.070500, 0.000080, 0.048729, 16076.402540, 0.020140, 0.
0.071000, 0.000080, 0.048729, 16044.548281, 0.020283, 0.
0.071500, 0.000081, 0.048729, 16012.694022, 0.020426, 0.
0.072000, 0.000081, 0.048729, 15980.839763, 0.020569, 0.
0.072500, 0.000082, 0.048729, 15948.985504, 0.020711, 0.
0.073000, 0.000083, 0.048729, 15917.131245, 0.020854, 0.
0.073500, 0.000083, 0.048729, 15885.276987, 0.020997, 0.
0.074000, 0.000084, 0.048729, 15853.422728, 0.021140, 0.
0.074500, 0.000084, 0.048729, 15821.568469, 0.021283, 0.
0.075000, 0.000085, 0.048729, 15789.714210, 0.021426, 0.
0.075500, 0.000085, 0.048729, 15757.859951, 0.021568, 0.
0.076000, 0.000086, 0.048729, 15726.005692, 0.021711, 0.
0.076500, 0.000086, 0.048729, 15694.151433, 0.021854, 0.
0.077000, 0.000087, 0.048729, 15662.297174, 0.021997, 0.
0.077500, 0.000087, 0.048729, 15630.442915, 0.022140, 0.
0.078000, 0.000088, 0.048729, 15598.588656, 0.022283, 0.
0.078500, 0.000088, 0.048729, 15566.734397, 0.022425, 0.
0.079000, 0.000089, 0.048729, 15534.880138, 0.022568, 0.
0.079500, 0.000089, 0.048729, 15503.025879, 0.022711, 0.
0.080000, 0.000090, 0.048729, 15471.171621, 0.022854, 0.
0.080500, 0.000090, 0.048729, 15439.317362, 0.022997, 0.
0.081000, 0.000091, 0.048729, 15407.463103, 0.023140, 0.
0.081500, 0.000091, 0.048729, 15375.608844, 0.023283, 0.
0.082000, 0.000092, 0.048729, 15343.754585, 0.023425, 0.
0.082500, 0.000093, 0.048729, 15311.900326, 0.023568, 0.
0.083000, 0.000093, 0.048729, 15280.046067, 0.023711, 0.
0.083500, 0.000094, 0.048729, 15248.191808, 0.023854, 0.
0.084000, 0.000094, 0.048729, 15216.337549, 0.023997, 0.
0.084500, 0.000095, 0.048729, 15184.483290, 0.024140, 0.
0.085000, 0.000095, 0.048729, 15152.629031, 0.024282, 0.
0.085500, 0.000096, 0.048729, 15120.774772, 0.024425, 0.
0.086000, 0.000096, 0.048729, 15088.920513, 0.024568, 0.
0.086500, 0.000097, 0.048729, 15057.066254, 0.024711, 0.
0.087000, 0.000097, 0.048729, 15025.211996, 0.024854, 0.
0.087500, 0.000098, 0.048729, 14993.357737, 0.024997, 0.
0.088000, 0.000098, 0.048729, 14961.503478, 0.025139, 0.
0.088500, 0.000099, 0.048729, 14929.649219, 0.025282, 0.
0.089000, 0.000099, 0.048729, 14897.794960, 0.025425, 0.
0.089500, 0.000100, 0.048729, 14865.940701, 0.025568, 0.
0.090000, 0.000100, 0.048729, 14834.086442, 0.025711, 0.
0.090500, 0.000101, 0.048729, 14802.232183, 0.025854, 0.
0.091000, 0.000101, 0.048729, 14770.377924, 0.025996, 0.
0.091500, 0.000102, 0.048729, 14738.523665, 0.026139, 0.
0.092000, 0.000102, 0.048729, 14706.669406, 0.026282, 0.
0.092500, 0.000103, 0.048729, 14674.815147, 0.026425, 0.
0.093000, 0.000104, 0.048729, 14642.960888, 0.026568, 0.
0.093500, 0.000104, 0.048729, 14611.106630, 0.026711, 0.
0.094000, 0.000105, 0.048729, 14579.252371, 0.026853, 0.
0.094500, 0.000105, 0.048729, 14547.398112, 0.026996, 0.
0.095000, 0.000106, 0.048729, 14515.543853, 0.027139, 0.
0.095500, 0.000106, 0.048729, 14483.689594, 0.027282, 0.
0.096000, 0.000107, 0.048729, 14451.835335, 0.027425, 0.
0.096500, 0.000107, 0.048729, 14419.981076, 0.027568, 0.
0.097000, 0.000108, 0.048729, 14388.126817, 0.027710, 0.
0.097500, 0.000108, 0.048729, 14356.272558, 0.027853, 0.
0.098000, 0.000109, 0.048729, 14324.418299, 0.027996, 0.
0.098500, 0.000109, 0.048729, 14292.564040, 0.028139, 0.
0.099000, 0.000110, 0.048729, 14260.709781, 0.028282, 0.
0.099500, 0.000110, 0.048729, 14228.855522, 0.028425, 0.
0.100000, 0.000111, 0.048729, 14197.001264, 0.028568, 0.
0.100500, 0.000111, 0.048729, 14165.147005, 0.028710, 0.
0.101000, 0.000112, 0.048729, 14133.292746, 0.028853, 0.
0.101500, 0.000112, 0.048729, 14101.438487, 0.028996, 0.
0.102000, 0.000113, 0.048729, 14069.584228, 0.029139, 0.
0.102500, 0.000114, 0.048729, 14037.729969, 0.029282, 0.
0.103000, 0.000114, 0.048729, 14005.875710, 0.029425, 0.
0.103500, 0.000115, 0.048729, 13974.021451, 0.029567, 0.
0.104000, 0.000115, 0.048729, 13942.167192, 0.029710, 0.
0.104500, 0.000116, 0.048729, 13910.312933, 0.029853, 0.
0.105000, 0.000116, 0.048729, 13878.458674, 0.029996, 0.
0.105500, 0.000117, 0.048729, 13846.604415, 0.030139, 0.
0.106000, 0.000117, 0.048729, 13814.750156, 0.030282, 0.
0.106500, 0.000118, 0.048729, 13782.895898, 0.030424, 0.
0.107000, 0.000118, 0.048729, 13751.041639, 0.030567, 0.
0.107500, 0.000119, 0.048729, 13719.187380, 0.030710, 0.
0.108000, 0.000119, 0.048729, 13687.333121, 0.030853, 0.
0.108500, 0.000120, 0.048729, 13655.478862, 0.030996, 0.
0.109000, 0.000120, 0.048729, 13623.624603, 0.031139, 0.
0.109500, 0.000121, 0.048729, 13591.770344, 0.031281, 0.
0.110000, 0.000121, 0.048729, 13559.916085, 0.031424, 0.
0.110500, 0.000122, 0.048729, 13528.061826, 0.031567, 0.
0.111000, 0.000122, 0.048729, 13496.207567, 0.031710, 0.
0.111500, 0.000123, 0.048729, 13464.353308, 0.031853, 0.
0.112000, 0.000123, 0.048729, 13432.499049, 0.031996, 0.
0.112500, 0.000124, 0.048729, 13400.644790, 0.032138, 0.
0.113000, 0.000125, 0.048729, 13368.790531, 0.032281, 0.
0.113500, 0.000125, 0.048729, 13336.936273, 0.032424, 0.
0.114000, 0.000126, 0.048729, 13305.082014, 0.032567, 0.
0.114500, 0.000126, 0.048729, 13273.227755, 0.032710, 0.
0.115000, 0.000127, 0.048729, 13241.373496, 0.032853, 0.
0.115500, 0.000127, 0.048729, 13209.519237, 0.032995, 0.
0.116000, 0.000128, 0.048729, 13177.664978, 0.033138, 0.
0.116500, 0.000128, 0.048729, 13145.810719, 0.033281, 0.
0.117000, 0.000129, 0.048729, 13113.956460, 0.033424, 0.
0.117500, 0.000129, 0.048729, 13082.102201, 0.033567, 0.
0.118000, 0.000130, 0.048729, 13050.247942, 0.033710, 0.
0.118500, 0.000130, 0.048729, 13018.393683, 0.033852, 0.
0.119000, 0.000131, 0.048729, 12986.539424, 0.033995, 0.
0.119500, 0.000131, 0.048729, 12954.685165, 0.034138, 0.
0.120000, 0.000132, 0.048729, 12922.830907, 0.034281, 0.
0.120500, 0.000132, 0.048729, 12890.976648, 0.034424, 0.
0.121000, 0.000133, 0.048729, 12859.122389, 0.034567, 0.
0.121500, 0.000133, 0.048729, 12827.268130, 0.034710, 0.
0.122000, 0.000134, 0.048729, 12795.413871, 0.034852, 0.
0.122500, 0.000134, 0.048729, 12763.559612, 0.034995, 0.
0.123000, 0.000135, 0.048729, 12731.705353, 0.035138, 0.
0.123500, 0.000136, 0.048729, 12699.851094, 0.035281, 0.
0.124000, 0.000136, 0.048729, 12667.996835, 0.035424, 0.
0.124500, 0.000137, 0.048729, 12636.142576, 0.035567, 0.
0.125000, 0.000137, 0.048729, 12604.288317, 0.035709, 0.
0.125500, 0.000138, 0.048729, 12572.434058, 0.035852, 0.
0.126000, 0.000138, 0.048729, 12540.579799, 0.035995, 0.
0.126500, 0.000139, 0.048729, 12508.725541, 0.036138, 0.
0.127000, 0.000139, 0.048729, 12476.871282, 0.036281, 0.
0.127500, 0.000140, 0.048729, 12445.017023, 0.036424, 0.
0.128000, 0.000140, 0.048729, 12413.162764, 0.036566, 0.
0.128500, 0.000141, 0.048729, 12381.308505, 0.036709, 0.
0.129000, 0.000141, 0.048729, 12349.454246, 0.036852, 0.
0.129500, 0.000142, 0.048729, 12317.599987, 0.036995, 0.
0.130000, 0.000142, 0.048729, 12285.745728, 0.037138, 0.
0.130500, 0.000143, 0.048729, 12253.891469, 0.037281, 0.
0.131000, 0.000143, 0.048729, 12222.037210, 0.037423, 0.
0.131500, 0.000144, 0.048729, 12190.182951, 0.037566, 0.
0.132000, 0.000144, 0.048729, 12158.328692, 0.037709, 0.
0.132500, 0.000145, 0.048729, 12126.474433, 0.037852, 0.
0.133000, 0.000146, 0.048729, 12094.620175, 0.037995, 0.
0.133500, 0.000146, 0.048729, 12062.765916, 0.038138, 0.
0.134000, 0.000147, 0.048729, 12030.911657, 0.038280, 0.
0.134500, 0.000147, 0.048729, 11999.057398, 0.038423, 0.
0.135000, 0.000148, 0.048729, 11967.203139, 0.038566, 0.
0.135500, 0.000148, 0.048729, 11935.348880, 0.038709, 0.
0.136000, 0.000149, 0.048729, 11903.494621, 0.038852, 0.
0.136500, 0.000149, 0.048729, 11871.640362, 0.038995, 0.
0.137000, 0.000150, 0.048729, 11839.786103, 0.039137, 0.
0.137500, 0.000150, 0.048729, 11807.931844, 0.039280, 0.
0.138000, 0.000151, 0.048729, 11776.077585, 0.039423, 0.
0.138500, 0.000151, 0.048729, 11744.223326, 0.039566, 0.
0.139000, 0.000152, 0.048729, 11712.369067, 0.039709, 0.
0.139500, 0.000152, 0.048729, 11680.514808, 0.039852, 0.
0.140000, 0.000153, 0.048729, 11648.660550, 0.039995, 0.
0.140500, 0.000153, 0.048729, 11616.806291, 0.040137, 0.
0.141000, 0.000154, 0.048729, 11584.952032, 0.040280, 0.
0.141500, 0.000154, 0.048729, 11553.097773, 0.040423, 0.
0.142000, 0.000155, 0.048729, 11521.243514, 0.040566, 0.
0.142500, 0.000155, 0.048729, 11489.389255, 0.040709, 0.
0.143000, 0.000156, 0.048729, 11457.534996, 0.040852, 0.
0.143500, 0.000157, 0.048729, 11425.680737, 0.040994, 0.
0.144000, 0.000157, 0.048729, 11393.826478, 0.041137, 0.
0.144500, 0.000158, 0.048729, 11361.972219, 0.041280, 0.
0.145000, 0.000158, 0.048729, 11330.117960, 0.041423, 0.
0.145500, 0.000159, 0.048729, 11298.263701, 0.041566, 0.
0.146000, 0.000159, 0.048729, 11266.409442, 0.041709, 0.
0.146500, 0.000160, 0.048729, 11234.555184, 0.041851, 0.
0.147000, 0.000160, 0.048729, 11202.700925, 0.041994, 0.
0.147500, 0.000161, 0.048729, 11170.846666, 0.042137, 0.
0.148000, 0.000161, 0.048729, 11138.992407, 0.042280, 0.
0.148500, 0.000162, 0.048729, 11107.138148, 0.042423, 0.
0.149000, 0.000162, 0.048729, 11075.283889, 0.042566, 0.
0.149500, 0.000163, 0.048729, 11043.429630, 0.042708, 0.
0.150000, 0.000163, 0.048729, 11011.575371, 0.042851, 0.
0.150500, 0.000164, 0.048729, 10979.721112, 0.042994, 0.
0.151000, 0.000164, 0.048729, 10947.866853, 0.043137, 0.
0.151500, 0.000165, 0.048729, 10916.012594, 0.043280, 0.
0.152000, 0.000165, 0.048729, 10884.158335, 0.043423, 0.
0.152500, 0.000166, 0.048729, 10852.304076, 0.043565, 0.
0.153000, 0.000167, 0.048729, 10820.449818, 0.043708, 0.
0.153500, 0.000167, 0.048729, 10788.595559, 0.043851, 0.
0.154000, 0.000168, 0.048729, 10756.741300, 0.043994, 0.
0.154500, 0.000168, 0.048729, 10724.887041, 0.044137, 0.
0.155000, 0.000169, 0.048729, 10693.032782, 0.044280, 0.
0.155500, 0.000169, 0.048729, 10661.178523, 0.044422, 0.
0.156000, 0.000170, 0.048729, 10629.324264, 0.044565, 0.
0.156500, 0.000170, 0.048729, 10597.470005, 0.044708, 0.
0.157000, 0.000171, 0.048729, 10565.615746, 0.044851, 0.
0.157500, 0.000171, 0.048729, 10533.761487, 0.044994, 0.
0.158000, 0.000172, 0.048729, 10501.907228, 0.045137, 0.
0.158500, 0.000172, 0.048729, 10470.052969, 0.045279, 0.
0.159000, 0.000173, 0.048729, 10438.198710, 0.045422, 0.
0.159500, 0.000173, 0.048729, 10406.344452, 0.045565, 0.
0.160000, 0.000174, 0.048729, 10374.490193, 0.045708, 0.
0.160500, 0.000174, 0.048729, 10342.635934, 0.045851, 0.
0.161000, 0.000175, 0.048729, 10310.781675, 0.045994, 0.
0.161500, 0.000175, 0.048729, 10278.927416, 0.046137, 0.
0.162000, 0.000176, 0.048729, 10247.073157, 0.046279, 0.
0.162500, 0.000176, 0.048729, 10215.218898, 0.046422, 0.
0.163000, 0.000177, 0.048729, 10183.364639, 0.046565, 0.
0.163500, 0.000178, 0.048729, 10151.510380, 0.046708, 0.
0.164000, 0.000178, 0.048729, 10119.656121, 0.046851, 0.
0.164500, 0.000179, 0.048729, 10087.801862, 0.046994, 0.
0.165000, 0.000179, 0.048729, 10055.947603, 0.047136, 0.
0.165500, 0.000180, 0.048729, 10024.093344, 0.047279, 0.
0.166000, 0.000180, 0.048729, 9992.239085, 0.047422, 0.
0.166500, 0.000181, 0.048729, 9960.384827, 0.047565, 0.
0.167000, 0.000181, 0.048729, 9928.530568, 0.047708, 0.
0.167500, 0.000182, 0.048729, 9896.676309, 0.047851, 0.
0.168000, 0.000182, 0.048729, 9864.822050, 0.047993, 0.
0.168500, 0.000183, 0.048729, 9832.967791, 0.048136, 0.
0.169000, 0.000183, 0.048729, 9801.113532, 0.048279, 0.
0.169500, 0.000184, 0.048729, 9769.259273, 0.048422, 0.
0.170000, 0.000184, 0.048729, 9737.405014, 0.048565, 0.
0.170500, 0.000185, 0.048729, 9705.550755, 0.048708, 0.
0.171000, 0.000185, 0.048729, 9673.696496, 0.048850, 0.
0.171500, 0.000186, 0.048729, 9641.842237, 0.048993, 0.
0.172000, 0.000186, 0.048729, 9609.987978, 0.049136, 0.
0.172500, 0.000187, 0.048729, 9578.133719, 0.049279, 0.
0.173000, 0.000188, 0.048729, 9546.279461, 0.049422, 0.
0.173500, 0.000188, 0.048729, 9514.425202, 0.049565, 0.
0.174000, 0.000189, 0.048729, 9482.570943, 0.049707, 0.
0.174500, 0.000189, 0.048729, 9450.716684, 0.049850, 0.
0.175000, 0.000190, 0.048729, 9418.862425, 0.049993, 0.
0.175500, 0.000190, 0.048729, 9387.008166, 0.050136, 0.
0.176000, 0.000191, 0.048729, 9355.153907, 0.050279, 0.
0.176500, 0.000191, 0.048729, 9323.299648, 0.050422, 0.
0.177000, 0.000192, 0.048729, 9291.445389, 0.050564, 0.
0.177500, 0.000192, 0.048729, 9259.591130, 0.050707, 0.
0.178000, 0.000193, 0.048729, 9227.736871, 0.050850, 0.
0.178500, 0.000193, 0.048729, 9195.882612, 0.050993, 0.
0.179000, 0.000194, 0.048729, 9164.028353, 0.051136, 0.
0.179500, 0.000194, 0.048729, 9132.174095, 0.051279, 0.
0.180000, 0.000195, 0.048729, 9100.319836, 0.051422, 0.
0.180500, 0.000195, 0.048729, 9068.465577, 0.051564, 0.
0.181000, 0.000196, 0.048729, 9036.611318, 0.051707, 0.
0.181500, 0.000196, 0.048729, 9004.757059, 0.051850, 0.
0.182000, 0.000197, 0.048729, 8972.902800, 0.051993, 0.
0.182500, 0.000197, 0.048729, 8941.048541, 0.052136, 0.
0.183000, 0.000198, 0.048729, 8909.194282, 0.052279, 0.
0.183500, 0.000199, 0.048729, 8877.340023, 0.052421, 0.
0.184000, 0.000199, 0.048729, 8845.485764, 0.052564, 0.
0.184500, 0.000200, 0.048729, 8813.631505, 0.052707, 0.
0.185000, 0.000200, 0.048729, 8781.777246, 0.052850, 0.
0.185500, 0.000201, 0.048729, 8749.922987, 0.052993, 0.
0.186000, 0.000201, 0.048729, 8718.068729, 0.053136, 0.
0.186500, 0.000202, 0.048729, 8686.214470, 0.053278, 0.
0.187000, 0.000202, 0.048729, 8654.360211, 0.053421, 0.
0.187500, 0.000203, 0.048729, 8622.505952, 0.053564, 0.
0.188000, 0.000203, 0.048729, 8590.651693, 0.053707, 0.
0.188500, 0.000204, 0.048729, 8558.797434, 0.053850, 0.
0.189000, 0.000204, 0.048729, 8526.943175, 0.053993, 0.
0.189500, 0.000205, 0.048729, 8495.088916, 0.054135, 0.
0.190000, 0.000205, 0.048729, 8463.234657, 0.054278, 0.
0.190500, 0.000206, 0.048729, 8431.380398, 0.054421, 0.
0.191000, 0.000206, 0.048729, 8399.526139, 0.054564, 0.
0.191500, 0.000207, 0.048729, 8367.671880, 0.054707, 0.
0.192000, 0.000207, 0.048729, 8335.817621, 0.054850, 0.
0.192500, 0.000208, 0.048729, 8303.963362, 0.054992, 0.
0.193000, 0.000208, 0.048729, 8272.109104, 0.055135, 0.
0.193500, 0.000209, 0.048729, 8240.254845, 0.055278, 0.
0.194000, 0.000210, 0.048729, 8208.400586, 0.055421, 0.
0.194500, 0.000210, 0.048729, 8176.546327, 0.055564, 0.
0.195000, 0.000211, 0.048729, 8144.692068, 0.055707, 0.
0.195500, 0.000211, 0.048729, 8112.837809, 0.055849, 0.
0.196000, 0.000212, 0.048729, 8080.983550, 0.055992, 0.
0.196500, 0.000212, 0.048729, 8049.129291, 0.056135, 0.
0.197000, 0.000213, 0.048729, 8017.275032, 0.056278, 0.
0.197500, 0.000213, 0.048729, 7985.420773, 0.056421, 0.
0.198000, 0.000214, 0.048729, 7953.566514, 0.056564, 0.
0.198500, 0.000214, 0.048729, 7921.712255, 0.056706, 0.
0.199000, 0.000215, 0.048729, 7889.857996, 0.056849, 0.
0.199500, 0.000215, 0.048729, 7858.003738, 0.056992, 0.
0.200000, 0.000216, 0.048729, 7826.149479, 0.057135, 0.
0.200500, 0.000216, 0.048729, 7794.295220, 0.057278, 0.
0.201000, 0.000217, 0.048729, 7762.440961, 0.057421, 0.
0.201500, 0.000217, 0.048729, 7730.586702, 0.057564, 0.
0.202000, 0.000218, 0.048729, 7698.732443, 0.057706, 0.
0.202500, 0.000218, 0.048729, 7666.878184, 0.057849, 0.
0.203000, 0.000219, 0.048729, 7635.023925, 0.057992, 0.
0.203500, 0.000220, 0.048729, 7603.169666, 0.058135, 0.
0.204000, 0.000220, 0.048729, 7571.315407, 0.058278, 0.
0.204500, 0.000221, 0.048729, 7539.461148, 0.058421, 0.
