Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.10965371141706E+00002, 0.52283261760295E-00002, 0.47342478909361E-00002, 0.62519704964556E-00001, 0.62496161514288E-00001, 0.41745003034224E+00001, 0.52268389406624E-00002, 0.52283261760295E-00002, 0.52273438041820E-00002, -.49309591324594E-00003, 0.29290478950296E+00002, 0.10003512209433E+00001, 0.20415632076843E+00000, -.10672617545116E+00002, 0.52253517052952E-00002, 0.19647436950634E-00005
0.10987530808811E+00002, 0.52280443274146E-00002, 0.47987834016704E-00002, 0.62340858378899E-00001, 0.62317449179080E-00001, 0.41743301443018E+00001, 0.52265723590089E-00002, 0.52280443274146E-00002, 0.52270697239966E-00002, -.42828632232625E-00003, 0.29038135241432E+00002, 0.10003522207843E+00001, 0.20386410241286E+00000, -.10672620051112E+00002, 0.52251003906032E-00002, 0.19492068360432E-00005
0.11009694039130E+00002, 0.52281696985739E-00002, 0.48580765052484E-00002, 0.62162527889870E-00001, 0.62139267154121E-00001, 0.41744857864276E+00001, 0.52267120288983E-00002, 0.52281696985739E-00002, 0.52272027095234E-00002, -.36912620427507E-00003, 0.28671976173011E+00002, 0.10003532169883E+00001, 0.20357230965903E+00000, -.10672622549418E+00002, 0.52252543592227E-00002, 0.19339781008868E-00005
0.11031857387434E+00002, 0.52287853590459E-00002, 0.49093100457272E-00002, 0.61984746537620E-00001, 0.61961656912481E-00001, 0.41750331930963E+00001, 0.52273411614191E-00002, 0.52287853590459E-00002, 0.52278259727300E-00002, -.31851592700278E-00003, 0.28188944833279E+00002, 0.10003542100800E+00001, 0.20328099851785E+00000, -.10672625039464E+00002, 0.52258969637925E-00002, 0.19187726316320E-00005
0.11054021170407E+00002, 0.52299475698665E-00002, 0.49507997110921E-00002, 0.61807533100846E-00001, 0.61784631069299E-00001, 0.41760156761809E+00001, 0.52285158350594E-00002, 0.52299475698665E-00002, 0.52289956698471E-00002, -.27819595875495E-00003, 0.27733579296825E+00002, 0.10003552008230E+00001, 0.20299020189958E+00000, -.10672627521402E+00002, 0.52270841002523E-00002, 0.19038000388136E-00005
0.11076185683844E+00002, 0.52316357242896E-00002, 0.49828471935701E-00002, 0.61630849037043E-00001, 0.61608137057245E-00001, 0.41774153997422E+00001, 0.52302155456418E-00002, 0.52316357242896E-00002, 0.52306912352324E-00002, -.24784404166228E-00003, 0.28298235099044E+00002, 0.10003561898294E+00001, 0.20269985863676E+00000, -.10672629996157E+00002, 0.52287953669941E-00002, 0.18889781142803E-00005
0.11098347538671E+00002, 0.52337219077164E-00002, 0.50065278165440E-00002, 0.61454574842641E-00001, 0.61432045998888E-00001, 0.41791296853080E+00001, 0.52323125033672E-00002, 0.52337219077164E-00002, 0.52327847872208E-00002, -.22625697067688E-00003, 0.28743820903080E+00002, 0.10003571773112E+00001, 0.20240977387903E+00000, -.10672632465283E+00002, 0.52309030990180E-00002, 0.18742409910262E-00005
0.11120502464722E+00002, 0.52361406729268E-00002, 0.50204352082209E-00002, 0.61278641140199E-00001, 0.61256291333919E-00001, 0.41811075095499E+00001, 0.52347415005134E-00002, 0.52361406729268E-00002, 0.52352109779087E-00002, -.21477576968787E-00003, 0.29069110994515E+00002, 0.10003581627280E+00001, 0.20211983432310E+00000, -.10672634929474E+00002, 0.52333423281002E-00002, 0.18593900359453E-00005
0.11142651685339E+00002, 0.52388383753550E-00002, 0.50236684926147E-00002, 0.61102971285225E-00001, 0.61080805788625E-00001, 0.41833081092874E+00001, 0.52374487246701E-00002, 0.52388383753550E-00002, 0.52379159948429E-00002, -.21424750222821E-00003, 0.29274542562015E+00002, 0.10003591457883E+00001, 0.20182991401215E+00000, -.10672637389896E+00002, 0.52360590739852E-00002, 0.18447610242151E-00005
0.11164797558095E+00002, 0.52417659094318E-00002, 0.50174251992885E-00002, 0.60927495871747E-00001, 0.60905523604241E-00001, 0.41856945844097E+00001, 0.52403849032324E-00002, 0.52417659094318E-00002, 0.52408505761801E-00002, -.22342537689153E-00003, 0.29361481916044E+00002, 0.10003601266763E+00001, 0.20153989823646E+00000, -.10672639847854E+00002, 0.52390038970331E-00002, 0.18306665036342E-00005
