xcoord, vel_exact, zero
3.875000e-01,	5.172633e-01,	 0
3.885000e-01,	5.214300e-01,	 0
3.895000e-01,	5.255966e-01,	 0
3.905000e-01,	5.297633e-01,	 0
3.915000e-01,	5.339300e-01,	 0
3.925000e-01,	5.380966e-01,	 0
3.935000e-01,	5.422633e-01,	 0
3.945000e-01,	5.464300e-01,	 0
3.955000e-01,	5.505966e-01,	 0
3.965000e-01,	5.547633e-01,	 0
3.975000e-01,	5.589300e-01,	 0
3.985000e-01,	5.630966e-01,	 0
3.995000e-01,	5.672633e-01,	 0
4.005000e-01,	5.714300e-01,	 0
4.015000e-01,	5.755966e-01,	 0
4.025000e-01,	5.797633e-01,	 0
4.035000e-01,	5.839300e-01,	 0
4.045000e-01,	5.880966e-01,	 0
4.055000e-01,	5.922633e-01,	 0
4.065000e-01,	5.964300e-01,	 0
4.075000e-01,	6.005966e-01,	 0
4.085000e-01,	6.047633e-01,	 0
4.095000e-01,	6.089300e-01,	 0
4.105000e-01,	6.130966e-01,	 0
4.115000e-01,	6.172633e-01,	 0
4.125000e-01,	6.214300e-01,	 0
4.135000e-01,	6.255966e-01,	 0
4.145000e-01,	6.297633e-01,	 0
4.155000e-01,	6.339300e-01,	 0
4.165000e-01,	6.380966e-01,	 0
4.175000e-01,	6.422633e-01,	 0
4.185000e-01,	6.464300e-01,	 0
4.195000e-01,	6.505966e-01,	 0
4.205000e-01,	6.547633e-01,	 0
4.215000e-01,	6.589300e-01,	 0
4.225000e-01,	6.630966e-01,	 0
4.235000e-01,	6.672633e-01,	 0
4.245000e-01,	6.714300e-01,	 0
4.255000e-01,	6.755966e-01,	 0
4.265000e-01,	6.797633e-01,	 0
4.275000e-01,	6.839300e-01,	 0
4.285000e-01,	6.880966e-01,	 0
4.295000e-01,	6.922633e-01,	 0
4.305000e-01,	6.964300e-01,	 0
4.315000e-01,	7.005966e-01,	 0
4.325000e-01,	7.047633e-01,	 0
4.335000e-01,	7.089300e-01,	 0
4.345000e-01,	7.130966e-01,	 0
4.355000e-01,	7.172633e-01,	 0
4.365000e-01,	7.214300e-01,	 0
4.375000e-01,	7.255966e-01,	 0
4.385000e-01,	7.297633e-01,	 0
4.395000e-01,	7.339300e-01,	 0
4.405000e-01,	7.380966e-01,	 0
4.415000e-01,	7.422633e-01,	 0
4.425000e-01,	7.464300e-01,	 0
4.435000e-01,	7.505966e-01,	 0
4.445000e-01,	7.547633e-01,	 0
4.455000e-01,	7.589300e-01,	 0
4.465000e-01,	7.630966e-01,	 0
4.475000e-01,	7.672633e-01,	 0
4.485000e-01,	7.714300e-01,	 0
4.495000e-01,	7.755966e-01,	 0
4.505000e-01,	7.797633e-01,	 0
4.515000e-01,	7.839300e-01,	 0
4.525000e-01,	7.880966e-01,	 0
4.535000e-01,	7.922633e-01,	 0
4.545000e-01,	7.964300e-01,	 0
4.555000e-01,	8.005966e-01,	 0
4.565000e-01,	8.047633e-01,	 0
4.575000e-01,	8.089300e-01,	 0
4.585000e-01,	8.130966e-01,	 0
4.595000e-01,	8.172633e-01,	 0
4.605000e-01,	8.214300e-01,	 0
4.615000e-01,	8.255966e-01,	 0
4.625000e-01,	8.297633e-01,	 0
4.635000e-01,	8.339300e-01,	 0
4.645000e-01,	8.380966e-01,	 0
4.655000e-01,	8.422633e-01,	 0
4.665000e-01,	8.464300e-01,	 0
4.675000e-01,	8.505966e-01,	 0
4.685000e-01,	8.547633e-01,	 0
4.695000e-01,	8.589300e-01,	 0
4.705000e-01,	8.630966e-01,	 0
4.715000e-01,	8.672633e-01,	 0
4.725000e-01,	8.714300e-01,	 0
4.735000e-01,	8.755966e-01,	 0
4.745000e-01,	8.797633e-01,	 0
4.755000e-01,	8.839300e-01,	 0
4.765000e-01,	8.880966e-01,	 0
4.775000e-01,	8.922633e-01,	 0
4.785000e-01,	8.964300e-01,	 0
4.795000e-01,	9.005966e-01,	 0
4.805000e-01,	9.047633e-01,	 0
4.815000e-01,	9.089300e-01,	 0
4.825000e-01,	9.130966e-01,	 0
4.835000e-01,	9.172633e-01,	 0
4.845000e-01,	9.214300e-01,	 0
4.855000e-01,	9.255966e-01,	 0
4.865000e-01,	9.274526e-01,	 0
4.875000e-01,	9.274526e-01,	 0
4.885000e-01,	9.274526e-01,	 0
4.895000e-01,	9.274526e-01,	 0
4.905000e-01,	9.274526e-01,	 0
4.915000e-01,	9.274526e-01,	 0
4.925000e-01,	9.274526e-01,	 0
4.935000e-01,	9.274526e-01,	 0
4.945000e-01,	9.274526e-01,	 0
4.955000e-01,	9.274526e-01,	 0
4.965000e-01,	9.274526e-01,	 0
4.975000e-01,	9.274526e-01,	 0
4.985000e-01,	9.274526e-01,	 0
4.995000e-01,	9.274526e-01,	 0
5.005000e-01,	9.274526e-01,	 0
5.015000e-01,	9.274526e-01,	 0
5.025000e-01,	9.274526e-01,	 0
5.035000e-01,	9.274526e-01,	 0
5.045000e-01,	9.274526e-01,	 0
5.055000e-01,	9.274526e-01,	 0
5.065000e-01,	9.274526e-01,	 0
5.075000e-01,	9.274526e-01,	 0
5.085000e-01,	9.274526e-01,	 0
5.095000e-01,	9.274526e-01,	 0
5.105000e-01,	9.274526e-01,	 0
5.115000e-01,	9.274526e-01,	 0
5.125000e-01,	9.274526e-01,	 0
5.135000e-01,	9.274526e-01,	 0
5.145000e-01,	9.274526e-01,	 0
5.155000e-01,	9.274526e-01,	 0
5.165000e-01,	9.274526e-01,	 0
5.175000e-01,	9.274526e-01,	 0
5.185000e-01,	9.274526e-01,	 0
5.195000e-01,	9.274526e-01,	 0
5.205000e-01,	9.274526e-01,	 0
5.215000e-01,	9.274526e-01,	 0
5.225000e-01,	9.274526e-01,	 0
5.235000e-01,	9.274526e-01,	 0
5.245000e-01,	9.274526e-01,	 0
5.255000e-01,	9.274526e-01,	 0
5.265000e-01,	9.274526e-01,	 0
5.275000e-01,	9.274526e-01,	 0
5.285000e-01,	9.274526e-01,	 0
5.295000e-01,	9.274526e-01,	 0
5.305000e-01,	9.274526e-01,	 0
5.315000e-01,	9.274526e-01,	 0
5.325000e-01,	9.274526e-01,	 0
5.335000e-01,	9.274526e-01,	 0
5.345000e-01,	9.274526e-01,	 0
5.355000e-01,	9.274526e-01,	 0
5.365000e-01,	9.274526e-01,	 0
5.375000e-01,	9.274526e-01,	 0
5.385000e-01,	9.274526e-01,	 0
5.395000e-01,	9.274526e-01,	 0
5.405000e-01,	9.274526e-01,	 0
5.415000e-01,	9.274526e-01,	 0
5.425000e-01,	9.274526e-01,	 0
5.435000e-01,	9.274526e-01,	 0
5.445000e-01,	9.274526e-01,	 0
5.455000e-01,	9.274526e-01,	 0
5.465000e-01,	9.274526e-01,	 0
5.475000e-01,	9.274526e-01,	 0
5.485000e-01,	9.274526e-01,	 0
5.495000e-01,	9.274526e-01,	 0
5.505000e-01,	9.274526e-01,	 0
5.515000e-01,	9.274526e-01,	 0
5.525000e-01,	9.274526e-01,	 0
5.535000e-01,	9.274526e-01,	 0
5.545000e-01,	9.274526e-01,	 0
5.555000e-01,	9.274526e-01,	 0
5.565000e-01,	9.274526e-01,	 0
5.575000e-01,	9.274526e-01,	 0
5.585000e-01,	9.274526e-01,	 0
5.595000e-01,	9.274526e-01,	 0
5.605000e-01,	9.274526e-01,	 0
5.615000e-01,	9.274526e-01,	 0
5.625000e-01,	9.274526e-01,	 0
5.635000e-01,	9.274526e-01,	 0
5.645000e-01,	9.274526e-01,	 0
5.655000e-01,	9.274526e-01,	 0
5.665000e-01,	9.274526e-01,	 0
5.675000e-01,	9.274526e-01,	 0
5.685000e-01,	9.274526e-01,	 0
5.695000e-01,	9.274526e-01,	 0
5.705000e-01,	9.274526e-01,	 0
5.715000e-01,	9.274526e-01,	 0
5.725000e-01,	9.274526e-01,	 0
5.735000e-01,	9.274526e-01,	 0
5.745000e-01,	9.274526e-01,	 0
5.755000e-01,	9.274526e-01,	 0
5.765000e-01,	9.274526e-01,	 0
5.775000e-01,	9.274526e-01,	 0
5.785000e-01,	9.274526e-01,	 0
5.795000e-01,	9.274526e-01,	 0
5.805000e-01,	9.274526e-01,	 0
5.815000e-01,	9.274526e-01,	 0
5.825000e-01,	9.274526e-01,	 0
5.835000e-01,	9.274526e-01,	 0
5.845000e-01,	9.274526e-01,	 0
5.855000e-01,	9.274526e-01,	 0
5.865000e-01,	9.274526e-01,	 0
5.875000e-01,	9.274526e-01,	 0
5.885000e-01,	9.274526e-01,	 0
5.895000e-01,	9.274526e-01,	 0
5.905000e-01,	9.274526e-01,	 0
5.915000e-01,	9.274526e-01,	 0
5.925000e-01,	9.274526e-01,	 0
5.935000e-01,	9.274526e-01,	 0
5.945000e-01,	9.274526e-01,	 0
5.955000e-01,	9.274526e-01,	 0
5.965000e-01,	9.274526e-01,	 0
5.975000e-01,	9.274526e-01,	 0
5.985000e-01,	9.274526e-01,	 0
5.995000e-01,	9.274526e-01,	 0
6.005000e-01,	9.274526e-01,	 0
6.015000e-01,	9.274526e-01,	 0
6.025000e-01,	9.274526e-01,	 0
6.035000e-01,	9.274526e-01,	 0
6.045000e-01,	9.274526e-01,	 0
6.055000e-01,	9.274526e-01,	 0
6.065000e-01,	9.274526e-01,	 0
6.075000e-01,	9.274526e-01,	 0
6.085000e-01,	9.274526e-01,	 0
6.095000e-01,	9.274526e-01,	 0
6.105000e-01,	9.274526e-01,	 0
6.115000e-01,	9.274526e-01,	 0
6.125000e-01,	9.274526e-01,	 0
6.135000e-01,	9.274526e-01,	 0
6.145000e-01,	9.274526e-01,	 0
6.155000e-01,	9.274526e-01,	 0
6.165000e-01,	9.274526e-01,	 0
6.175000e-01,	9.274526e-01,	 0
6.185000e-01,	9.274526e-01,	 0
6.195000e-01,	9.274526e-01,	 0
6.205000e-01,	9.274526e-01,	 0
6.215000e-01,	9.274526e-01,	 0
6.225000e-01,	9.274526e-01,	 0
6.235000e-01,	9.274526e-01,	 0
6.245000e-01,	9.274526e-01,	 0
6.255000e-01,	9.274526e-01,	 0
6.265000e-01,	9.274526e-01,	 0
6.275000e-01,	9.274526e-01,	 0
6.285000e-01,	9.274526e-01,	 0
6.295000e-01,	9.274526e-01,	 0
6.305000e-01,	9.274526e-01,	 0
6.315000e-01,	9.274526e-01,	 0
6.325000e-01,	9.274526e-01,	 0
6.335000e-01,	9.274526e-01,	 0
6.345000e-01,	9.274526e-01,	 0
6.355000e-01,	9.274526e-01,	 0
6.365000e-01,	9.274526e-01,	 0
6.375000e-01,	9.274526e-01,	 0
6.385000e-01,	9.274526e-01,	 0
6.395000e-01,	9.274526e-01,	 0
6.405000e-01,	9.274526e-01,	 0
6.415000e-01,	9.274526e-01,	 0
6.425000e-01,	9.274526e-01,	 0
6.435000e-01,	9.274526e-01,	 0
6.445000e-01,	9.274526e-01,	 0
6.455000e-01,	9.274526e-01,	 0
6.465000e-01,	9.274526e-01,	 0
6.475000e-01,	9.274526e-01,	 0
6.485000e-01,	9.274526e-01,	 0
6.495000e-01,	9.274526e-01,	 0
6.505000e-01,	9.274526e-01,	 0
6.515000e-01,	9.274526e-01,	 0
6.525000e-01,	9.274526e-01,	 0
6.535000e-01,	9.274526e-01,	 0
6.545000e-01,	9.274526e-01,	 0
6.555000e-01,	9.274526e-01,	 0
6.565000e-01,	9.274526e-01,	 0
6.575000e-01,	9.274526e-01,	 0
6.585000e-01,	9.274526e-01,	 0
6.595000e-01,	9.274526e-01,	 0
6.605000e-01,	9.274526e-01,	 0
6.615000e-01,	9.274526e-01,	 0
6.625000e-01,	9.274526e-01,	 0
