xcoord, rho_exact, zero
2.295000e-01,	1.000000e+00,	 0
2.305000e-01,	1.000000e+00,	 0
2.315000e-01,	1.000000e+00,	 0
2.325000e-01,	1.000000e+00,	 0
2.335000e-01,	1.000000e+00,	 0
2.345000e-01,	1.000000e+00,	 0
2.355000e-01,	1.000000e+00,	 0
2.365000e-01,	1.000000e+00,	 0
2.375000e-01,	1.000000e+00,	 0
2.385000e-01,	1.000000e+00,	 0
2.395000e-01,	1.000000e+00,	 0
2.405000e-01,	1.000000e+00,	 0
2.415000e-01,	1.000000e+00,	 0
2.425000e-01,	1.000000e+00,	 0
2.435000e-01,	1.000000e+00,	 0
2.445000e-01,	1.000000e+00,	 0
2.455000e-01,	1.000000e+00,	 0
2.465000e-01,	1.000000e+00,	 0
2.475000e-01,	1.000000e+00,	 0
2.485000e-01,	1.000000e+00,	 0
2.495000e-01,	1.000000e+00,	 0
2.505000e-01,	1.000000e+00,	 0
2.515000e-01,	1.000000e+00,	 0
2.525000e-01,	1.000000e+00,	 0
2.535000e-01,	1.000000e+00,	 0
2.545000e-01,	1.000000e+00,	 0
2.555000e-01,	1.000000e+00,	 0
2.565000e-01,	1.000000e+00,	 0
2.575000e-01,	1.000000e+00,	 0
2.585000e-01,	1.000000e+00,	 0
2.595000e-01,	1.000000e+00,	 0
2.605000e-01,	1.000000e+00,	 0
2.615000e-01,	1.000000e+00,	 0
2.625000e-01,	1.000000e+00,	 0
2.635000e-01,	9.994959e-01,	 0
2.645000e-01,	9.959808e-01,	 0
2.655000e-01,	9.924756e-01,	 0
2.665000e-01,	9.889802e-01,	 0
2.675000e-01,	9.854948e-01,	 0
2.685000e-01,	9.820191e-01,	 0
2.695000e-01,	9.785533e-01,	 0
2.705000e-01,	9.750973e-01,	 0
2.715000e-01,	9.716510e-01,	 0
2.725000e-01,	9.682145e-01,	 0
2.735000e-01,	9.647877e-01,	 0
2.745000e-01,	9.613706e-01,	 0
2.755000e-01,	9.579632e-01,	 0
2.765000e-01,	9.545655e-01,	 0
2.775000e-01,	9.511775e-01,	 0
2.785000e-01,	9.477990e-01,	 0
2.795000e-01,	9.444302e-01,	 0
2.805000e-01,	9.410709e-01,	 0
2.815000e-01,	9.377213e-01,	 0
2.825000e-01,	9.343811e-01,	 0
2.835000e-01,	9.310505e-01,	 0
2.845000e-01,	9.277294e-01,	 0
2.855000e-01,	9.244178e-01,	 0
2.865000e-01,	9.211156e-01,	 0
2.875000e-01,	9.178229e-01,	 0
2.885000e-01,	9.145396e-01,	 0
2.895000e-01,	9.112657e-01,	 0
2.905000e-01,	9.080012e-01,	 0
2.915000e-01,	9.047461e-01,	 0
2.925000e-01,	9.015003e-01,	 0
2.935000e-01,	8.982638e-01,	 0
2.945000e-01,	8.950366e-01,	 0
2.955000e-01,	8.918187e-01,	 0
2.965000e-01,	8.886101e-01,	 0
2.975000e-01,	8.854107e-01,	 0
2.985000e-01,	8.822205e-01,	 0
2.995000e-01,	8.790396e-01,	 0
3.005000e-01,	8.758678e-01,	 0
3.015000e-01,	8.727052e-01,	 0
3.025000e-01,	8.695517e-01,	 0
3.035000e-01,	8.664073e-01,	 0
3.045000e-01,	8.632721e-01,	 0
3.055000e-01,	8.601459e-01,	 0
3.065000e-01,	8.570288e-01,	 0
3.075000e-01,	8.539207e-01,	 0
3.085000e-01,	8.508217e-01,	 0
3.095000e-01,	8.477316e-01,	 0
3.105000e-01,	8.446506e-01,	 0
3.115000e-01,	8.415785e-01,	 0
3.125000e-01,	8.385154e-01,	 0
3.135000e-01,	8.354611e-01,	 0
3.145000e-01,	8.324158e-01,	 0
3.155000e-01,	8.293794e-01,	 0
3.165000e-01,	8.263519e-01,	 0
3.175000e-01,	8.233331e-01,	 0
3.185000e-01,	8.203233e-01,	 0
3.195000e-01,	8.173222e-01,	 0
3.205000e-01,	8.143299e-01,	 0
3.215000e-01,	8.113464e-01,	 0
3.225000e-01,	8.083716e-01,	 0
3.235000e-01,	8.054056e-01,	 0
3.245000e-01,	8.024483e-01,	 0
3.255000e-01,	7.994997e-01,	 0
3.265000e-01,	7.965597e-01,	 0
3.275000e-01,	7.936284e-01,	 0
3.285000e-01,	7.907058e-01,	 0
3.295000e-01,	7.877917e-01,	 0
3.305000e-01,	7.848863e-01,	 0
3.315000e-01,	7.819894e-01,	 0
3.325000e-01,	7.791011e-01,	 0
3.335000e-01,	7.762214e-01,	 0
3.345000e-01,	7.733501e-01,	 0
3.355000e-01,	7.704874e-01,	 0
3.365000e-01,	7.676331e-01,	 0
3.375000e-01,	7.647873e-01,	 0
3.385000e-01,	7.619500e-01,	 0
3.395000e-01,	7.591211e-01,	 0
3.405000e-01,	7.563006e-01,	 0
3.415000e-01,	7.534885e-01,	 0
3.425000e-01,	7.506847e-01,	 0
3.435000e-01,	7.478893e-01,	 0
3.445000e-01,	7.451023e-01,	 0
3.455000e-01,	7.423235e-01,	 0
3.465000e-01,	7.395531e-01,	 0
3.475000e-01,	7.367909e-01,	 0
3.485000e-01,	7.340370e-01,	 0
3.495000e-01,	7.312913e-01,	 0
3.505000e-01,	7.285539e-01,	 0
3.515000e-01,	7.258246e-01,	 0
3.525000e-01,	7.231036e-01,	 0
3.535000e-01,	7.203907e-01,	 0
3.545000e-01,	7.176859e-01,	 0
3.555000e-01,	7.149893e-01,	 0
3.565000e-01,	7.123008e-01,	 0
3.575000e-01,	7.096204e-01,	 0
3.585000e-01,	7.069481e-01,	 0
3.595000e-01,	7.042838e-01,	 0
3.605000e-01,	7.016276e-01,	 0
3.615000e-01,	6.989794e-01,	 0
3.625000e-01,	6.963391e-01,	 0
3.635000e-01,	6.937069e-01,	 0
3.645000e-01,	6.910826e-01,	 0
3.655000e-01,	6.884663e-01,	 0
3.665000e-01,	6.858579e-01,	 0
3.675000e-01,	6.832575e-01,	 0
3.685000e-01,	6.806649e-01,	 0
3.695000e-01,	6.780802e-01,	 0
3.705000e-01,	6.755033e-01,	 0
3.715000e-01,	6.729343e-01,	 0
3.725000e-01,	6.703732e-01,	 0
3.735000e-01,	6.678198e-01,	 0
3.745000e-01,	6.652742e-01,	 0
3.755000e-01,	6.627364e-01,	 0
3.765000e-01,	6.602063e-01,	 0
3.775000e-01,	6.576839e-01,	 0
3.785000e-01,	6.551693e-01,	 0
3.795000e-01,	6.526624e-01,	 0
3.805000e-01,	6.501631e-01,	 0
3.815000e-01,	6.476716e-01,	 0
3.825000e-01,	6.451876e-01,	 0
3.835000e-01,	6.427113e-01,	 0
3.845000e-01,	6.402426e-01,	 0
3.855000e-01,	6.377815e-01,	 0
3.865000e-01,	6.353279e-01,	 0
3.875000e-01,	6.328820e-01,	 0
3.885000e-01,	6.304435e-01,	 0
3.895000e-01,	6.280126e-01,	 0
3.905000e-01,	6.255892e-01,	 0
3.915000e-01,	6.231733e-01,	 0
3.925000e-01,	6.207648e-01,	 0
3.935000e-01,	6.183638e-01,	 0
3.945000e-01,	6.159702e-01,	 0
3.955000e-01,	6.135841e-01,	 0
3.965000e-01,	6.112053e-01,	 0
3.975000e-01,	6.088339e-01,	 0
3.985000e-01,	6.064699e-01,	 0
3.995000e-01,	6.041133e-01,	 0
4.005000e-01,	6.017640e-01,	 0
4.015000e-01,	5.994219e-01,	 0
4.025000e-01,	5.970872e-01,	 0
4.035000e-01,	5.947598e-01,	 0
4.045000e-01,	5.924396e-01,	 0
4.055000e-01,	5.901267e-01,	 0
4.065000e-01,	5.878210e-01,	 0
4.075000e-01,	5.855225e-01,	 0
4.085000e-01,	5.832313e-01,	 0
4.095000e-01,	5.809472e-01,	 0
4.105000e-01,	5.786702e-01,	 0
4.115000e-01,	5.764004e-01,	 0
4.125000e-01,	5.741377e-01,	 0
4.135000e-01,	5.718822e-01,	 0
4.145000e-01,	5.696337e-01,	 0
4.155000e-01,	5.673923e-01,	 0
4.165000e-01,	5.651580e-01,	 0
4.175000e-01,	5.629307e-01,	 0
4.185000e-01,	5.607105e-01,	 0
4.195000e-01,	5.584972e-01,	 0
4.205000e-01,	5.562910e-01,	 0
4.215000e-01,	5.540917e-01,	 0
4.225000e-01,	5.518994e-01,	 0
4.235000e-01,	5.497140e-01,	 0
4.245000e-01,	5.475356e-01,	 0
4.255000e-01,	5.453641e-01,	 0
4.265000e-01,	5.431995e-01,	 0
4.275000e-01,	5.410417e-01,	 0
4.285000e-01,	5.388908e-01,	 0
4.295000e-01,	5.367468e-01,	 0
4.305000e-01,	5.346096e-01,	 0
4.315000e-01,	5.324792e-01,	 0
4.325000e-01,	5.303556e-01,	 0
4.335000e-01,	5.282387e-01,	 0
4.345000e-01,	5.261287e-01,	 0
4.355000e-01,	5.240254e-01,	 0
4.365000e-01,	5.219288e-01,	 0
4.375000e-01,	5.198390e-01,	 0
4.385000e-01,	5.177558e-01,	 0
4.395000e-01,	5.156793e-01,	 0
4.405000e-01,	5.136095e-01,	 0
4.415000e-01,	5.115464e-01,	 0
4.425000e-01,	5.094898e-01,	 0
4.435000e-01,	5.074399e-01,	 0
4.445000e-01,	5.053966e-01,	 0
4.455000e-01,	5.033599e-01,	 0
4.465000e-01,	5.013298e-01,	 0
4.475000e-01,	4.993062e-01,	 0
4.485000e-01,	4.972892e-01,	 0
4.495000e-01,	4.952786e-01,	 0
4.505000e-01,	4.932746e-01,	 0
4.515000e-01,	4.912771e-01,	 0
4.525000e-01,	4.892861e-01,	 0
4.535000e-01,	4.873015e-01,	 0
4.545000e-01,	4.853233e-01,	 0
4.555000e-01,	4.833516e-01,	 0
4.565000e-01,	4.813863e-01,	 0
4.575000e-01,	4.794274e-01,	 0
4.585000e-01,	4.774749e-01,	 0
4.595000e-01,	4.755288e-01,	 0
4.605000e-01,	4.735890e-01,	 0
4.615000e-01,	4.716555e-01,	 0
4.625000e-01,	4.697284e-01,	 0
4.635000e-01,	4.678075e-01,	 0
4.645000e-01,	4.658930e-01,	 0
4.655000e-01,	4.639847e-01,	 0
4.665000e-01,	4.620827e-01,	 0
4.675000e-01,	4.601869e-01,	 0
4.685000e-01,	4.582974e-01,	 0
4.695000e-01,	4.564140e-01,	 0
4.705000e-01,	4.545369e-01,	 0
4.715000e-01,	4.526659e-01,	 0
4.725000e-01,	4.508011e-01,	 0
4.735000e-01,	4.489425e-01,	 0
4.745000e-01,	4.470900e-01,	 0
4.755000e-01,	4.452436e-01,	 0
4.765000e-01,	4.434033e-01,	 0
4.775000e-01,	4.415691e-01,	 0
4.785000e-01,	4.397410e-01,	 0
4.795000e-01,	4.379190e-01,	 0
4.805000e-01,	4.361030e-01,	 0
4.815000e-01,	4.342930e-01,	 0
4.825000e-01,	4.324890e-01,	 0
4.835000e-01,	4.306911e-01,	 0
4.845000e-01,	4.288991e-01,	 0
4.855000e-01,	4.271131e-01,	 0
4.865000e-01,	4.263194e-01,	 0
4.875000e-01,	4.263194e-01,	 0
4.885000e-01,	4.263194e-01,	 0
4.895000e-01,	4.263194e-01,	 0
4.905000e-01,	4.263194e-01,	 0
4.915000e-01,	4.263194e-01,	 0
4.925000e-01,	4.263194e-01,	 0
4.935000e-01,	4.263194e-01,	 0
4.945000e-01,	4.263194e-01,	 0
4.955000e-01,	4.263194e-01,	 0
4.965000e-01,	4.263194e-01,	 0
4.975000e-01,	4.263194e-01,	 0
4.985000e-01,	4.263194e-01,	 0
4.995000e-01,	4.263194e-01,	 0
5.005000e-01,	4.263194e-01,	 0
5.015000e-01,	4.263194e-01,	 0
5.025000e-01,	4.263194e-01,	 0
5.035000e-01,	4.263194e-01,	 0
5.045000e-01,	4.263194e-01,	 0
5.055000e-01,	4.263194e-01,	 0
5.065000e-01,	4.263194e-01,	 0
5.075000e-01,	4.263194e-01,	 0
5.085000e-01,	4.263194e-01,	 0
5.095000e-01,	4.263194e-01,	 0
5.105000e-01,	4.263194e-01,	 0
5.115000e-01,	4.263194e-01,	 0
5.125000e-01,	4.263194e-01,	 0
5.135000e-01,	4.263194e-01,	 0
5.145000e-01,	4.263194e-01,	 0
5.155000e-01,	4.263194e-01,	 0
5.165000e-01,	4.263194e-01,	 0
5.175000e-01,	4.263194e-01,	 0
5.185000e-01,	4.263194e-01,	 0
5.195000e-01,	4.263194e-01,	 0
5.205000e-01,	4.263194e-01,	 0
5.215000e-01,	4.263194e-01,	 0
5.225000e-01,	4.263194e-01,	 0
5.235000e-01,	4.263194e-01,	 0
5.245000e-01,	4.263194e-01,	 0
5.255000e-01,	4.263194e-01,	 0
5.265000e-01,	4.263194e-01,	 0
5.275000e-01,	4.263194e-01,	 0
5.285000e-01,	4.263194e-01,	 0
5.295000e-01,	4.263194e-01,	 0
5.305000e-01,	4.263194e-01,	 0
5.315000e-01,	4.263194e-01,	 0
5.325000e-01,	4.263194e-01,	 0
5.335000e-01,	4.263194e-01,	 0
5.345000e-01,	4.263194e-01,	 0
5.355000e-01,	4.263194e-01,	 0
5.365000e-01,	4.263194e-01,	 0
5.375000e-01,	4.263194e-01,	 0
5.385000e-01,	4.263194e-01,	 0
5.395000e-01,	4.263194e-01,	 0
5.405000e-01,	4.263194e-01,	 0
5.415000e-01,	4.263194e-01,	 0
5.425000e-01,	4.263194e-01,	 0
5.435000e-01,	4.263194e-01,	 0
5.445000e-01,	4.263194e-01,	 0
5.455000e-01,	4.263194e-01,	 0
5.465000e-01,	4.263194e-01,	 0
5.475000e-01,	4.263194e-01,	 0
5.485000e-01,	4.263194e-01,	 0
5.495000e-01,	4.263194e-01,	 0
5.505000e-01,	4.263194e-01,	 0
5.515000e-01,	4.263194e-01,	 0
5.525000e-01,	4.263194e-01,	 0
5.535000e-01,	4.263194e-01,	 0
5.545000e-01,	4.263194e-01,	 0
5.555000e-01,	4.263194e-01,	 0
5.565000e-01,	4.263194e-01,	 0
5.575000e-01,	4.263194e-01,	 0
5.585000e-01,	4.263194e-01,	 0
5.595000e-01,	4.263194e-01,	 0
5.605000e-01,	4.263194e-01,	 0
5.615000e-01,	4.263194e-01,	 0
5.625000e-01,	4.263194e-01,	 0
5.635000e-01,	4.263194e-01,	 0
5.645000e-01,	4.263194e-01,	 0
5.655000e-01,	4.263194e-01,	 0
5.665000e-01,	4.263194e-01,	 0
5.675000e-01,	4.263194e-01,	 0
5.685000e-01,	4.263194e-01,	 0
5.695000e-01,	4.263194e-01,	 0
5.705000e-01,	4.263194e-01,	 0
5.715000e-01,	4.263194e-01,	 0
5.725000e-01,	4.263194e-01,	 0
5.735000e-01,	4.263194e-01,	 0
5.745000e-01,	4.263194e-01,	 0
5.755000e-01,	4.263194e-01,	 0
5.765000e-01,	4.263194e-01,	 0
5.775000e-01,	4.263194e-01,	 0
5.785000e-01,	4.263194e-01,	 0
5.795000e-01,	4.263194e-01,	 0
5.805000e-01,	4.263194e-01,	 0
5.815000e-01,	4.263194e-01,	 0
5.825000e-01,	4.263194e-01,	 0
5.835000e-01,	4.263194e-01,	 0
5.845000e-01,	4.263194e-01,	 0
5.855000e-01,	4.263194e-01,	 0
5.865000e-01,	4.263194e-01,	 0
5.875000e-01,	4.263194e-01,	 0
5.885000e-01,	4.263194e-01,	 0
5.895000e-01,	4.263194e-01,	 0
5.905000e-01,	4.263194e-01,	 0
5.915000e-01,	4.263194e-01,	 0
5.925000e-01,	4.263194e-01,	 0
5.935000e-01,	4.263194e-01,	 0
5.945000e-01,	4.263194e-01,	 0
5.955000e-01,	4.263194e-01,	 0
5.965000e-01,	4.263194e-01,	 0
5.975000e-01,	4.263194e-01,	 0
5.985000e-01,	4.263194e-01,	 0
5.995000e-01,	4.263194e-01,	 0
6.005000e-01,	4.263194e-01,	 0
6.015000e-01,	4.263194e-01,	 0
6.025000e-01,	4.263194e-01,	 0
6.035000e-01,	4.263194e-01,	 0
6.045000e-01,	4.263194e-01,	 0
6.055000e-01,	4.263194e-01,	 0
6.065000e-01,	4.263194e-01,	 0
6.075000e-01,	4.263194e-01,	 0
6.085000e-01,	4.263194e-01,	 0
6.095000e-01,	4.263194e-01,	 0
6.105000e-01,	4.263194e-01,	 0
6.115000e-01,	4.263194e-01,	 0
6.125000e-01,	4.263194e-01,	 0
6.135000e-01,	4.263194e-01,	 0
6.145000e-01,	4.263194e-01,	 0
6.155000e-01,	4.263194e-01,	 0
6.165000e-01,	4.263194e-01,	 0
6.175000e-01,	4.263194e-01,	 0
6.185000e-01,	4.263194e-01,	 0
6.195000e-01,	4.263194e-01,	 0
6.205000e-01,	4.263194e-01,	 0
6.215000e-01,	4.263194e-01,	 0
6.225000e-01,	4.263194e-01,	 0
6.235000e-01,	4.263194e-01,	 0
6.245000e-01,	4.263194e-01,	 0
6.255000e-01,	4.263194e-01,	 0
6.265000e-01,	4.263194e-01,	 0
6.275000e-01,	4.263194e-01,	 0
6.285000e-01,	4.263194e-01,	 0
6.295000e-01,	4.263194e-01,	 0
6.305000e-01,	4.263194e-01,	 0
6.315000e-01,	4.263194e-01,	 0
6.325000e-01,	4.263194e-01,	 0
6.335000e-01,	4.263194e-01,	 0
6.345000e-01,	4.263194e-01,	 0
6.355000e-01,	4.263194e-01,	 0
6.365000e-01,	4.263194e-01,	 0
6.375000e-01,	4.263194e-01,	 0
6.385000e-01,	4.263194e-01,	 0
6.395000e-01,	4.263194e-01,	 0
6.405000e-01,	4.263194e-01,	 0
6.415000e-01,	4.263194e-01,	 0
6.425000e-01,	4.263194e-01,	 0
6.435000e-01,	4.263194e-01,	 0
6.445000e-01,	4.263194e-01,	 0
6.455000e-01,	4.263194e-01,	 0
6.465000e-01,	4.263194e-01,	 0
6.475000e-01,	4.263194e-01,	 0
6.485000e-01,	4.263194e-01,	 0
6.495000e-01,	4.263194e-01,	 0
6.505000e-01,	4.263194e-01,	 0
6.515000e-01,	4.263194e-01,	 0
6.525000e-01,	4.263194e-01,	 0
6.535000e-01,	4.263194e-01,	 0
6.545000e-01,	4.263194e-01,	 0
6.555000e-01,	4.263194e-01,	 0
6.565000e-01,	4.263194e-01,	 0
6.575000e-01,	4.263194e-01,	 0
6.585000e-01,	4.263194e-01,	 0
6.595000e-01,	4.263194e-01,	 0
6.605000e-01,	4.263194e-01,	 0
6.615000e-01,	4.263194e-01,	 0
6.625000e-01,	4.263194e-01,	 0
6.635000e-01,	4.263194e-01,	 0
6.645000e-01,	4.263194e-01,	 0
