# Exact Riemann solution for problem: user
# Discretization: nodal
# Domain bounds: [0.00000e+00,1.00000e+00]
# Iterface position: 5.00000e-01
# Gamma: 1.66667e+00
# Left  state [dens,velx,pres]: [1.00000e+00, 0.00000e+00, 1.00000e+00]
# Right state [dens,velx,pres]: [1.25000e-01, 0.00000e+00, 1.00000e-01]
# Time: 2.74600e-01
                   x                 dens                 pres                 velx                 eint                 cspd
  3.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  4.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  5.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  6.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  7.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  8.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.000000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.100000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.200000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.300000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.400000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.500000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.600000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.700000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.800000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  9.900000000000e-02   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.000000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.010000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.020000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.030000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.040000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.050000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.060000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.070000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.080000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.090000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.100000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.110000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.120000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.130000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.140000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.150000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.160000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.170000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.180000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.190000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.200000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.210000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.220000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.230000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.240000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.250000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.260000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.270000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.280000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.290000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.300000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.310000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.320000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.330000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.340000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.350000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.360000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.370000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.380000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.390000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.400000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.410000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.420000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.430000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.440000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.450000000000e-01   1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   1.290994461646e+00
  1.460000000000e-01   9.989276000024e-01   9.982133056232e-01   1.384957651815e-03   1.498927333237e+00   1.290532809072e+00
  1.470000000000e-01   9.968149902723e-01   9.946972880595e-01   4.116203065599e-03   1.496813222160e+00   1.289622393889e+00
  1.480000000000e-01   9.947053612513e-01   9.911911850882e-01   6.847448479382e-03   1.494700603023e+00   1.288711978705e+00
  1.490000000000e-01   9.925987108354e-01   9.876949757262e-01   9.578693893166e-03   1.492589475827e+00   1.287801563522e+00
  1.500000000000e-01   9.904950369201e-01   9.842086390202e-01   1.230993930695e-02   1.490479840571e+00   1.286891148338e+00
  1.510000000000e-01   9.883943374013e-01   9.807321540467e-01   1.504118472073e-02   1.488371697255e+00   1.285980733155e+00
  1.520000000000e-01   9.862966101748e-01   9.772654999113e-01   1.777243013452e-02   1.486265045879e+00   1.285070317971e+00
  1.530000000000e-01   9.842018531362e-01   9.738086557496e-01   2.050367554830e-02   1.484159886444e+00   1.284159902788e+00
  1.540000000000e-01   9.821100641813e-01   9.703616007266e-01   2.323492096208e-02   1.482056218949e+00   1.283249487604e+00
  1.550000000000e-01   9.800212412059e-01   9.669243140367e-01   2.596616637587e-02   1.479954043395e+00   1.282339072421e+00
  1.560000000000e-01   9.779353821058e-01   9.634967749040e-01   2.869741178965e-02   1.477853359781e+00   1.281428657238e+00
  1.570000000000e-01   9.758524847767e-01   9.600789625819e-01   3.142865720344e-02   1.475754168107e+00   1.280518242054e+00
  1.580000000000e-01   9.737725471143e-01   9.566708563534e-01   3.415990261722e-02   1.473656468374e+00   1.279607826871e+00
  1.590000000000e-01   9.716955670144e-01   9.532724355309e-01   3.689114803100e-02   1.471560260581e+00   1.278697411687e+00
  1.600000000000e-01   9.696215423727e-01   9.498836794561e-01   3.962239344479e-02   1.469465544728e+00   1.277786996504e+00
  1.610000000000e-01   9.675504710851e-01   9.465045675003e-01   4.235363885857e-02   1.467372320816e+00   1.276876581320e+00
  1.620000000000e-01   9.654823510472e-01   9.431350790640e-01   4.508488427235e-02   1.465280588844e+00   1.275966166137e+00
  1.630000000000e-01   9.634171801549e-01   9.397751935771e-01   4.781612968614e-02   1.463190348812e+00   1.275055750953e+00
  1.640000000000e-01   9.613549563038e-01   9.364248904989e-01   5.054737509992e-02   1.461101600721e+00   1.274145335770e+00
  1.650000000000e-01   9.592956773898e-01   9.330841493179e-01   5.327862051370e-02   1.459014344570e+00   1.273234920587e+00
  1.660000000000e-01   9.572393413085e-01   9.297529495521e-01   5.600986592749e-02   1.456928580359e+00   1.272324505403e+00
  1.670000000000e-01   9.551859459558e-01   9.264312707485e-01   5.874111134127e-02   1.454844308089e+00   1.271414090220e+00
  1.680000000000e-01   9.531354892273e-01   9.231190924835e-01   6.147235675506e-02   1.452761527759e+00   1.270503675036e+00
  1.690000000000e-01   9.510879690189e-01   9.198163943627e-01   6.420360216884e-02   1.450680239370e+00   1.269593259853e+00
  1.700000000000e-01   9.490433832263e-01   9.165231560210e-01   6.693484758262e-02   1.448600442920e+00   1.268682844669e+00
  1.710000000000e-01   9.470017297452e-01   9.132393571222e-01   6.966609299641e-02   1.446522138411e+00   1.267772429486e+00
  1.720000000000e-01   9.449630064715e-01   9.099649773597e-01   7.239733841019e-02   1.444445325843e+00   1.266862014302e+00
  1.730000000000e-01   9.429272113008e-01   9.066999964557e-01   7.512858382397e-02   1.442370005215e+00   1.265951599119e+00
  1.740000000000e-01   9.408943421289e-01   9.034443941616e-01   7.785982923776e-02   1.440296176527e+00   1.265041183936e+00
  1.750000000000e-01   9.388643968516e-01   9.001981502580e-01   8.059107465154e-02   1.438223839779e+00   1.264130768752e+00
  1.760000000000e-01   9.368373733646e-01   8.969612445544e-01   8.332232006533e-02   1.436152994972e+00   1.263220353569e+00
  1.770000000000e-01   9.348132695637e-01   8.937336568897e-01   8.605356547911e-02   1.434083642105e+00   1.262309938385e+00
  1.780000000000e-01   9.327920833446e-01   8.905153671314e-01   8.878481089289e-02   1.432015781179e+00   1.261399523202e+00
  1.790000000000e-01   9.307738126031e-01   8.873063551763e-01   9.151605630668e-02   1.429949412193e+00   1.260489108018e+00
  1.800000000000e-01   9.287584552350e-01   8.841066009501e-01   9.424730172046e-02   1.427884535147e+00   1.259578692835e+00
  1.810000000000e-01   9.267460091359e-01   8.809160844077e-01   9.697854713424e-02   1.425821150042e+00   1.258668277651e+00
  1.820000000000e-01   9.247364722017e-01   8.777347855325e-01   9.970979254803e-02   1.423759256877e+00   1.257757862468e+00
  1.830000000000e-01   9.227298423281e-01   8.745626843373e-01   1.024410379618e-01   1.421698855652e+00   1.256847447284e+00
  1.840000000000e-01   9.207261174108e-01   8.713997608636e-01   1.051722833756e-01   1.419639946368e+00   1.255937032101e+00
  1.850000000000e-01   9.187252953457e-01   8.682459951817e-01   1.079035287894e-01   1.417582529024e+00   1.255026616918e+00
  1.860000000000e-01   9.167273740284e-01   8.651013673910e-01   1.106347742032e-01   1.415526603620e+00   1.254116201734e+00
  1.870000000000e-01   9.147323513547e-01   8.619658576195e-01   1.133660196169e-01   1.413472170157e+00   1.253205786551e+00
  1.880000000000e-01   9.127402252204e-01   8.588394460243e-01   1.160972650307e-01   1.411419228634e+00   1.252295371367e+00
  1.890000000000e-01   9.107509935213e-01   8.557221127912e-01   1.188285104445e-01   1.409367779051e+00   1.251384956184e+00
  1.900000000000e-01   9.087646541530e-01   8.526138381346e-01   1.215597558583e-01   1.407317821409e+00   1.250474541000e+00
  1.910000000000e-01   9.067812050113e-01   8.495146022979e-01   1.242910012721e-01   1.405269355707e+00   1.249564125817e+00
  1.920000000000e-01   9.048006439921e-01   8.464243855533e-01   1.270222466859e-01   1.403222381945e+00   1.248653710633e+00
  1.930000000000e-01   9.028229689910e-01   8.433431682015e-01   1.297534920996e-01   1.401176900124e+00   1.247743295450e+00
  1.940000000000e-01   9.008481779037e-01   8.402709305720e-01   1.324847375134e-01   1.399132910243e+00   1.246832880267e+00
  1.950000000000e-01   8.988762686262e-01   8.372076530230e-01   1.352159829272e-01   1.397090412302e+00   1.245922465083e+00
  1.960000000000e-01   8.969072390540e-01   8.341533159414e-01   1.379472283410e-01   1.395049406302e+00   1.245012049900e+00
  1.970000000000e-01   8.949410870830e-01   8.311078997426e-01   1.406784737548e-01   1.393009892242e+00   1.244101634716e+00
  1.980000000000e-01   8.929778106089e-01   8.280713848709e-01   1.434097191686e-01   1.390971870123e+00   1.243191219533e+00
  1.990000000000e-01   8.910174075275e-01   8.250437517989e-01   1.461409645824e-01   1.388935339944e+00   1.242280804349e+00
  2.000000000000e-01   8.890598757345e-01   8.220249810279e-01   1.488722099961e-01   1.386900301705e+00   1.241370389166e+00
  2.010000000000e-01   8.871052131257e-01   8.190150530878e-01   1.516034554099e-01   1.384866755406e+00   1.240459973982e+00
  2.020000000000e-01   8.851534175968e-01   8.160139485370e-01   1.543347008237e-01   1.382834701048e+00   1.239549558799e+00
  2.030000000000e-01   8.832044870436e-01   8.130216479623e-01   1.570659462375e-01   1.380804138631e+00   1.238639143615e+00
  2.040000000000e-01   8.812584193618e-01   8.100381319793e-01   1.597971916513e-01   1.378775068153e+00   1.237728728432e+00
  2.050000000000e-01   8.793152124473e-01   8.070633812318e-01   1.625284370651e-01   1.376747489616e+00   1.236818313249e+00
  2.060000000000e-01   8.773748641956e-01   8.040973763921e-01   1.652596824788e-01   1.374721403019e+00   1.235907898065e+00
  2.070000000000e-01   8.754373725027e-01   8.011400981611e-01   1.679909278926e-01   1.372696808363e+00   1.234997482882e+00
  2.080000000000e-01   8.735027352643e-01   7.981915272678e-01   1.707221733064e-01   1.370673705647e+00   1.234087067698e+00
  2.090000000000e-01   8.715709503760e-01   7.952516444699e-01   1.734534187202e-01   1.368652094871e+00   1.233176652515e+00
  2.100000000000e-01   8.696420157337e-01   7.923204305533e-01   1.761846641340e-01   1.366631976036e+00   1.232266237331e+00
  2.110000000000e-01   8.677159292331e-01   7.893978663324e-01   1.789159095478e-01   1.364613349141e+00   1.231355822148e+00
  2.120000000000e-01   8.657926887701e-01   7.864839326496e-01   1.816471549615e-01   1.362596214186e+00   1.230445406964e+00
  2.130000000000e-01   8.638722922402e-01   7.835786103761e-01   1.843784003753e-01   1.360580571172e+00   1.229534991781e+00
  2.140000000000e-01   8.619547375393e-01   7.806818804109e-01   1.871096457891e-01   1.358566420098e+00   1.228624576598e+00
  2.150000000000e-01   8.600400225631e-01   7.777937236816e-01   1.898408912029e-01   1.356553760964e+00   1.227714161414e+00
  2.160000000000e-01   8.581281452075e-01   7.749141211439e-01   1.925721366167e-01   1.354542593771e+00   1.226803746231e+00
  2.170000000000e-01   8.562191033681e-01   7.720430537817e-01   1.953033820305e-01   1.352532918518e+00   1.225893331047e+00
  2.180000000000e-01   8.543128949406e-01   7.691805026073e-01   1.980346274442e-01   1.350524735206e+00   1.224982915864e+00
