# Exact Riemann solution for problem: user
# Discretization: nodal
# Domain bounds: [0.00000e+00,1.00000e+00]
# Iterface position: 7.50000e-01
# Gamma: 1.66667e+00
# Left  state [dens,velx,pres]: [1.00000e+00, 0.00000e+00, 1.00000e+00]
# Right state [dens,velx,pres]: [1.00000e+00, 0.00000e+00, 1.00000e-01]
# Time: 1.78000e-01
                   x                 dens                 momx                 Erho                   Ma
  2.400000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  2.500000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  2.600000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  2.700000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  2.800000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  2.900000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.000000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.100000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.200000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.300000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.400000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.500000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.600000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.700000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.800000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  3.900000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.000000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.100000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.200000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.300000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.400000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.500000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.600000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.700000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.800000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  4.900000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  5.000000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  5.100000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  5.200000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e+00   0.000000000000e+00
  5.300000000000e-01   9.683645851119e-01   3.997365777948e-02   1.422573400031e+00   3.231947620895e-02
  5.400000000000e-01   9.367690976089e-01   7.814001771204e-02   1.348537380217e+00   6.603472685155e-02
  5.500000000000e-01   9.058684530781e-01   1.137310735862e-01   1.279274210048e+00   1.005081423584e-01
  5.600000000000e-01   8.756549258153e-01   1.468333611981e-01   1.214518659033e+00   1.357655871580e-01
  5.700000000000e-01   8.461207901167e-01   1.775321142589e-01   1.154015092156e+00   1.718341156811e-01
  5.800000000000e-01   8.172583202783e-01   2.059112643951e-01   1.097517305295e+00   2.087420415958e-01
  5.900000000000e-01   7.890597905960e-01   2.320534411479e-01   1.044788360630e+00   2.465190119332e-01
  6.000000000000e-01   7.615174753658e-01   2.560399719738e-01   9.956004220505e-01   2.851960865123e-01
  6.100000000000e-01   7.346236488836e-01   2.779508822444e-01   9.497345905706e-01   3.248058231098e-01
  6.200000000000e-01   7.083705854455e-01   2.978648952461e-01   9.069807397370e-01   3.653823688669e-01
  6.300000000000e-01   6.827505593473e-01   3.158594321806e-01   8.671373510405e-01   4.069615584724e-01
  6.400000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  6.500000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  6.600000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  6.700000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  6.800000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  6.900000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.000000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.100000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.200000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.300000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.400000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.500000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.600000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.700000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.800000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  7.900000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  8.000000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  8.100000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  8.200000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  8.300000000000e-01   6.686070209258e-01   3.251713256904e-01   8.459204399962e-01   4.308174525355e-01
  8.400000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  8.500000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  8.600000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  8.700000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  8.800000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  8.900000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  9.000000000000e-01   2.353877297449e+00   1.144788160113e+00   1.045227270665e+00   8.083505388208e-01
  9.100000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.200000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.300000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.400000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.500000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.600000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.700000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.800000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  9.900000000000e-01   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
  1.000000000000e+00   1.000000000000e+00   0.000000000000e+00   1.499999925000e-01   0.000000000000e+00
