# Exact Riemann solution for problem: user
# Discretization: nodal
# Domain bounds: [0.00000e+00,9.00000e+00]
# Iterface position: 3.00000e+00
# Gamma: 1.66667e+00
# Left  state [dens,velx,pres]: [1.00000e+00, 0.00000e+00, 6.66667e-02]
# Right state [dens,velx,pres]: [1.00000e-03, 0.00000e+00, 6.66667e-11]
# Time: 6.00000e+00
                   x                 dens                 momx                 Erho                   Ma
  4.950000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.040000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.130000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.220000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.310000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.400000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.490000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.580000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.670000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.760000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.850000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  5.940000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.030000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.120000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.210000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.300000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.390000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.480000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.570000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.660000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.750000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.840000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  6.930000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.020000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.110000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.200000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.290000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.380000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.470000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.560000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.650000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.740000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.830000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  7.920000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.010000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.100000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.190000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.280000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.370000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.460000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.550000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.640000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.730000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.820000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  8.910000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.000000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.090000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.180000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.270000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.360000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.450000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.540000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.630000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.720000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.810000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.900000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  9.990000000000e-01   1.000000000000e+00   0.000000000000e+00   9.999999550000e-02   0.000000000000e+00
  1.008000000000e+00   9.970029897185e-01   9.970060928903e-04   9.950149147378e-02   3.003012321781e-03
  1.017000000000e+00   9.936385281025e-01   2.111484950945e-03   9.894424349910e-02   6.388584979009e-03
  1.026000000000e+00   9.902816440991e-01   3.218418397722e-03   9.839075220079e-02   9.781800012654e-03
  1.035000000000e+00   9.869323291655e-01   4.317831970289e-03   9.784099640470e-02   1.318268332908e-02
  1.044000000000e+00   9.835905747586e-01   5.409751167271e-03   9.729495501322e-02   1.659126095186e-02
  1.053000000000e+00   9.802563723355e-01   6.494201448846e-03   9.675260700511e-02   2.000755902249e-02
  1.062000000000e+00   9.769297133532e-01   7.571208236753e-03   9.621393143538e-02   2.343160380097e-02
  1.071000000000e+00   9.736105892688e-01   8.640796914284e-03   9.567890743516e-02   2.686342166657e-02
  1.080000000000e+00   9.702989915393e-01   9.702992826290e-03   9.514751421159e-02   3.030303911846e-02
  1.089000000000e+00   9.669949116217e-01   1.075782127918e-02   9.461973104766e-02   3.375048277637e-02
  1.098000000000e+00   9.636983409730e-01   1.180530754091e-02   9.409553730209e-02   3.720577938133e-02
  1.107000000000e+00   9.604092710503e-01   1.284547684101e-02   9.357491240922e-02   4.066895579634e-02
  1.116000000000e+00   9.571276933107e-01   1.387835437055e-02   9.305783587884e-02   4.414003900704e-02
  1.125000000000e+00   9.538535992111e-01   1.490396528217e-02   9.254428729611e-02   4.761905612245e-02
  1.134000000000e+00   9.505869802086e-01   1.592233469005e-02   9.203424632138e-02   5.110603437565e-02
  1.143000000000e+00   9.473278277602e-01   1.693348766995e-02   9.152769269011e-02   5.460100112450e-02
  1.152000000000e+00   9.440761333230e-01   1.793744925916e-02   9.102460621269e-02   5.810398385237e-02
  1.161000000000e+00   9.408318883540e-01   1.893424445655e-02   9.052496677435e-02   6.161501016882e-02
  1.170000000000e+00   9.375950843101e-01   1.992389822253e-02   9.002875433501e-02   6.513410781037e-02
  1.179000000000e+00   9.343657126486e-01   2.090643547907e-02   8.953594892916e-02   6.866130464120e-02
  1.188000000000e+00   9.311437648263e-01   2.188188110972e-02   8.904653066572e-02   7.219662865390e-02
  1.197000000000e+00   9.279292323003e-01   2.285025995955e-02   8.856047972793e-02   7.574010797021e-02
  1.206000000000e+00   9.247221065277e-01   2.381159683520e-02   8.807777637319e-02   7.929177084176e-02
  1.215000000000e+00   9.215223789654e-01   2.476591650488e-02   8.759840093295e-02   8.285164565082e-02
  1.224000000000e+00   9.183300410706e-01   2.571324369834e-02   8.712233381258e-02   8.641976091107e-02
  1.233000000000e+00   9.151450843002e-01   2.665360310690e-02   8.664955549125e-02   8.999614526833e-02
  1.242000000000e+00   9.119675001113e-01   2.758701938343e-02   8.618004652176e-02   9.358082750138e-02
  1.251000000000e+00   9.087972799610e-01   2.851351714235e-02   8.571378753045e-02   9.717383652266e-02
  1.260000000000e+00   9.056344153061e-01   2.943312095964e-02   8.525075921708e-02   1.007752013791e-01
  1.269000000000e+00   9.024788976039e-01   3.034585537285e-02   8.479094235464e-02   1.043849512530e-01
  1.278000000000e+00   8.993307183113e-01   3.125174488108e-02   8.433431778928e-02   1.080031154624e-01
  1.287000000000e+00   8.961898688853e-01   3.215081394497e-02   8.388086644016e-02   1.116297234626e-01
  1.296000000000e+00   8.930563407830e-01   3.304308698673e-02   8.343056929932e-02   1.152648048461e-01
  1.305000000000e+00   8.899301254614e-01   3.392858839014e-02   8.298340743153e-02   1.189083893443e-01
  1.314000000000e+00   8.868112143775e-01   3.480734250051e-02   8.253936197421e-02   1.225605068275e-01
  1.323000000000e+00   8.836995989884e-01   3.567937362473e-02   8.209841413724e-02   1.262211873062e-01
  1.332000000000e+00   8.805952707512e-01   3.654470603122e-02   8.166054520288e-02   1.298904609318e-01
  1.341000000000e+00   8.774982211227e-01   3.740336395000e-02   8.122573652562e-02   1.335683579975e-01
  1.350000000000e+00   8.744084415602e-01   3.825537157259e-02   8.079396953202e-02   1.372549089389e-01
  1.359000000000e+00   8.713259235206e-01   3.910075305212e-02   8.036522572066e-02   1.409501443350e-01
  1.368000000000e+00   8.682506584609e-01   3.993953250324e-02   7.993948666193e-02   1.446540949092e-01
  1.377000000000e+00   8.651826378381e-01   4.077173400217e-02   7.951673399793e-02   1.483667915299e-01
  1.386000000000e+00   8.621218531094e-01   4.159738158669e-02   7.909694944235e-02   1.520882652114e-01
  1.395000000000e+00   8.590682957318e-01   4.241649925614e-02   7.868011478034e-02   1.558185471149e-01
  1.404000000000e+00   8.560219571622e-01   4.322911097139e-02   7.826621186835e-02   1.595576685493e-01
  1.413000000000e+00   8.529828288577e-01   4.403524065491e-02   7.785522263404e-02   1.633056609719e-01
  1.422000000000e+00   8.499509022753e-01   4.483491219068e-02   7.744712907613e-02   1.670625559896e-01
  1.431000000000e+00   8.469261688722e-01   4.562814942428e-02   7.704191326427e-02   1.708283853595e-01
  1.440000000000e+00   8.439086201052e-01   4.641497616281e-02   7.663955733890e-02   1.746031809902e-01
  1.449000000000e+00   8.408982474315e-01   4.719541617496e-02   7.624004351117e-02   1.783869749420e-01
  1.458000000000e+00   8.378950423080e-01   4.796949319094e-02   7.584335406273e-02   1.821797994286e-01
  1.467000000000e+00   8.348989961918e-01   4.873723090254e-02   7.544947134568e-02   1.859816868175e-01
  1.476000000000e+00   8.319101005400e-01   4.949865296312e-02   7.505837778237e-02   1.897926696310e-01
  1.485000000000e+00   8.289283468096e-01   5.025378298756e-02   7.467005586534e-02   1.936127805473e-01
  1.494000000000e+00   8.259537264575e-01   5.100264455233e-02   7.428448815712e-02   1.974420524013e-01
  1.503000000000e+00   8.229862309409e-01   5.174526119543e-02   7.390165729017e-02   2.012805181857e-01
  1.512000000000e+00   8.200258517168e-01   5.248165641643e-02   7.352154596668e-02   2.051282110515e-01
  1.521000000000e+00   8.170725802422e-01   5.321185367647e-02   7.314413695850e-02   2.089851643096e-01
  1.530000000000e+00   8.141264079740e-01   5.393587639823e-02   7.276941310697e-02   2.128514114313e-01
  1.539000000000e+00   8.111873263695e-01   5.465374796593e-02   7.239735732283e-02   2.167269860493e-01
  1.548000000000e+00   8.082553268856e-01   5.536549172539e-02   7.202795258604e-02   2.206119219589e-01
  1.557000000000e+00   8.053304009793e-01   5.607113098395e-02   7.166118194568e-02   2.245062531189e-01
  1.566000000000e+00   8.024125401076e-01   5.677068901052e-02   7.129702851983e-02   2.284100136524e-01
  1.575000000000e+00   7.995017357277e-01   5.746418903557e-02   7.093547549541e-02   2.323232378482e-01
  1.584000000000e+00   7.965979792965e-01   5.815165425112e-02   7.057650612809e-02   2.362459601612e-01
  1.593000000000e+00   7.937012622710e-01   5.883310781074e-02   7.022010374212e-02   2.401782152140e-01
  1.602000000000e+00   7.908115761084e-01   5.950857282959e-02   6.986625173022e-02   2.441200377976e-01
  1.611000000000e+00   7.879289122656e-01   6.017807238434e-02   6.951493355344e-02   2.480714628727e-01
  1.620000000000e+00   7.850532621996e-01   6.084162951324e-02   6.916613274106e-02   2.520325255701e-01
  1.629000000000e+00   7.821846173676e-01   6.149926721611e-02   6.881983289043e-02   2.560032611926e-01
  1.638000000000e+00   7.793229692264e-01   6.215100845431e-02   6.847601766682e-02   2.599837052155e-01
  1.647000000000e+00   7.764683092333e-01   6.279687615074e-02   6.813467080337e-02   2.639738932877e-01
  1.656000000000e+00   7.736206288451e-01   6.343689318990e-02   6.779577610087e-02   2.679738612329e-01
  1.665000000000e+00   7.707799195190e-01   6.407108241781e-02   6.745931742769e-02   2.719836450506e-01
  1.674000000000e+00   7.679461727119e-01   6.469946664206e-02   6.712527871961e-02   2.760032809174e-01
  1.683000000000e+00   7.651193798809e-01   6.532206863180e-02   6.679364397972e-02   2.800328051876e-01
  1.692000000000e+00   7.622995324830e-01   6.593891111773e-02   6.646439727830e-02   2.840722543947e-01
  1.701000000000e+00   7.594866219753e-01   6.655001679211e-02   6.613752275263e-02   2.881216652524e-01
  1.710000000000e+00   7.566806398148e-01   6.715540830875e-02   6.581300460694e-02   2.921810746558e-01
  1.719000000000e+00   7.538815774585e-01   6.775510828303e-02   6.549082711221e-02   2.962505196822e-01
  1.728000000000e+00   7.510894263635e-01   6.834913929187e-02   6.517097460610e-02   3.003300375927e-01
  1.737000000000e+00   7.483041779867e-01   6.893752387376e-02   6.485343149276e-02   3.044196658329e-01
  1.746000000000e+00   7.455258237853e-01   6.952028452875e-02   6.453818224276e-02   3.085194420343e-01
  1.755000000000e+00   7.427543552163e-01   7.009744371842e-02   6.422521139291e-02   3.126294040154e-01
  1.764000000000e+00   7.399897637366e-01   7.066902386595e-02   6.391450354617e-02   3.167495897828e-01
  1.773000000000e+00   7.372320408033e-01   7.123504735603e-02   6.360604337149e-02   3.208800375326e-01
  1.782000000000e+00   7.344811778735e-01   7.179553653495e-02   6.329981560370e-02   3.250207856511e-01
  1.791000000000e+00   7.317371664042e-01   7.235051371051e-02   6.299580504337e-02   3.291718727166e-01
  1.800000000000e+00   7.289999978524e-01   7.290000115212e-02   6.269399655668e-02   3.333333375000e-01
  1.809000000000e+00   7.262696636752e-01   7.344402109070e-02   6.239437507530e-02   3.375052189666e-01
  1.818000000000e+00   7.235461553295e-01   7.398259571874e-02   6.209692559624e-02   3.416875562768e-01
  1.827000000000e+00   7.208294642725e-01   7.451574719031e-02   6.180163318176e-02   3.458803887875e-01
  1.836000000000e+00   7.181195819611e-01   7.504349762102e-02   6.150848295919e-02   3.500837560537e-01
  1.845000000000e+00   7.154164998524e-01   7.556586908801e-02   6.121746012083e-02   3.542976978291e-01
  1.854000000000e+00   7.127202094034e-01   7.608288363003e-02   6.092854992383e-02   3.585222540677e-01
  1.863000000000e+00   7.100307020712e-01   7.659456324734e-02   6.064173769002e-02   3.627574649251e-01
  1.872000000000e+00   7.073479693127e-01   7.710092990179e-02   6.035700880582e-02   3.670033707598e-01
  1.881000000000e+00   7.046720025851e-01   7.760200551676e-02   6.007434872210e-02   3.712600121342e-01
  1.890000000000e+00   7.020027933453e-01   7.809781197720e-02   5.979374295404e-02   3.755274298163e-01
  1.899000000000e+00   6.993403330504e-01   7.858837112962e-02   5.951517708099e-02   3.798056647805e-01
  1.908000000000e+00   6.966846131574e-01   7.907370478208e-02   5.923863674639e-02   3.840947582094e-01
  1.917000000000e+00   6.940356251234e-01   7.955383470420e-02   5.896410765758e-02   3.883947514950e-01
  1.926000000000e+00   6.913933604053e-01   8.002878262716e-02   5.869157558570e-02   3.927056862396e-01
  1.935000000000e+00   6.887578104602e-01   8.049857024368e-02   5.842102636556e-02   3.970276042578e-01
  1.944000000000e+00   6.861289667452e-01   8.096321920805e-02   5.815244589552e-02   4.013605475774e-01
  1.953000000000e+00   6.835068207173e-01   8.142275113612e-02   5.788582013733e-02   4.057045584410e-01
  1.962000000000e+00   6.808913638335e-01   8.187718760529e-02   5.762113511603e-02   4.100596793071e-01
  1.971000000000e+00   6.782825875508e-01   8.232655015453e-02   5.735837691979e-02   4.144259528519e-01
  1.980000000000e+00   6.756804833263e-01   8.277086028433e-02   5.709753169982e-02   4.188034219702e-01
  1.989000000000e+00   6.730850426170e-01   8.321013945679e-02   5.683858567021e-02   4.231921297772e-01
  1.998000000000e+00   6.704962568799e-01   8.364440909552e-02   5.658152510780e-02   4.275921196099e-01
  2.007000000000e+00   6.679141175721e-01   8.407369058570e-02   5.632633635207e-02   4.320034350280e-01
  2.016000000000e+00   6.653386161507e-01   8.449800527409e-02   5.607300580500e-02   4.364261198161e-01
  2.025000000000e+00   6.627697440725e-01   8.491737446898e-02   5.582151993093e-02   4.408602179847e-01
  2.034000000000e+00   6.602074927948e-01   8.533181944023e-02   5.557186525645e-02   4.453057737717e-01
  2.043000000000e+00   6.576518537744e-01   8.574136141924e-02   5.532402837026e-02   4.497628316439e-01
  2.052000000000e+00   6.551028184685e-01   8.614602159898e-02   5.507799592302e-02   4.542314362985e-01
  2.061000000000e+00   6.525603783341e-01   8.654582113398e-02   5.483375462727e-02   4.587116326647e-01
  2.070000000000e+00   6.500245248281e-01   8.694078114033e-02   5.459129125725e-02   4.632034659049e-01
  2.079000000000e+00   6.474952494077e-01   8.733092269565e-02   5.435059264880e-02   4.677069814166e-01
  2.088000000000e+00   6.449725435299e-01   8.771626683915e-02   5.411164569922e-02   4.722222248336e-01
  2.097000000000e+00   6.424563986517e-01   8.809683457158e-02   5.387443736714e-02   4.767492420279e-01
  2.106000000000e+00   6.399468062301e-01   8.847264685523e-02   5.363895467240e-02   4.812880791108e-01
  2.115000000000e+00   6.374437577221e-01   8.884372461399e-02   5.340518469589e-02   4.858387824348e-01
  2.124000000000e+00   6.349472445849e-01   8.921008873326e-02   5.317311457947e-02   4.904013985952e-01
  2.133000000000e+00   6.324572582754e-01   8.957176006004e-02   5.294273152580e-02   4.949759744313e-01
  2.142000000000e+00   6.299737902507e-01   8.992875940284e-02   5.271402279821e-02   4.995625570285e-01
  2.151000000000e+00   6.274968319678e-01   9.028110753177e-02   5.248697572061e-02   5.041611937197e-01
  2.160000000000e+00   6.250263748837e-01   9.062882517848e-02   5.226157767732e-02   5.087719320868e-01
  2.169000000000e+00   6.225624104554e-01   9.097193303616e-02   5.203781611294e-02   5.133948199625e-01
  2.178000000000e+00   6.201049301401e-01   9.131045175958e-02   5.181567853225e-02   5.180299054319e-01
  2.187000000000e+00   6.176539253947e-01   9.164440196505e-02   5.159515250006e-02   5.226772368343e-01
  2.196000000000e+00   6.152093876762e-01   9.197380423045e-02   5.137622564110e-02   5.273368627647e-01
  2.205000000000e+00   6.127713084418e-01   9.229867909522e-02   5.115888563984e-02   5.320088320753e-01
  2.214000000000e+00   6.103396791484e-01   9.261904706034e-02   5.094312024043e-02   5.366931938780e-01
  2.223000000000e+00   6.079144912530e-01   9.293492858835e-02   5.072891724650e-02   5.413899975450e-01
  2.232000000000e+00   6.054957362127e-01   9.324634410336e-02   5.051626452111e-02   5.460992927116e-01
  2.241000000000e+00   6.030834054846e-01   9.355331399102e-02   5.030514998653e-02   5.508211292772e-01
  2.250000000000e+00   6.006774905256e-01   9.385585859855e-02   5.009556162419e-02   5.555555574074e-01
  2.259000000000e+00   5.982779827928e-01   9.415399823471e-02   4.988748747449e-02   5.603026275357e-01
  2.268000000000e+00   5.958848737433e-01   9.444775316985e-02   4.968091563672e-02   5.650623903653e-01
  2.277000000000e+00   5.934981548340e-01   9.473714363584e-02   4.947583426890e-02   5.698348968709e-01
  2.286000000000e+00   5.911178175219e-01   9.502218982612e-02   4.927223158763e-02   5.746201983005e-01
  2.295000000000e+00   5.887438532642e-01   9.530291189569e-02   4.907009586803e-02   5.794183461773e-01
  2.304000000000e+00   5.863762535179e-01   9.557932996110e-02   4.886941544355e-02   5.842293923016e-01
  2.313000000000e+00   5.840150097400e-01   9.585146410047e-02   4.867017870583e-02   5.890533887524e-01
  2.322000000000e+00   5.816601133874e-01   9.611933435347e-02   4.847237410465e-02   5.938903878894e-01
  2.331000000000e+00   5.793115559173e-01   9.638296072131e-02   4.827599014771e-02   5.987404423552e-01
  2.340000000000e+00   5.769693287868e-01   9.664236316678e-02   4.808101540054e-02   6.036036050767e-01
  2.349000000000e+00   5.746334234527e-01   9.689756161422e-02   4.788743848640e-02   6.084799292675e-01
  2.358000000000e+00   5.723038313722e-01   9.714857594952e-02   4.769524808607e-02   6.133694684294e-01
  2.367000000000e+00   5.699805440022e-01   9.739542602013e-02   4.750443293782e-02   6.182722763548e-01
  2.376000000000e+00   5.676635527999e-01   9.763813163506e-02   4.731498183719e-02   6.231884071282e-01
  2.385000000000e+00   5.653528492223e-01   9.787671256487e-02   4.712688363692e-02   6.281179151287e-01
