# Exact Riemann solution for problem: user
# Discretization: nodal
# Domain bounds: [0.00000e+00,9.00000e+00]
# Iterface position: 3.00000e+00
# Gamma: 1.66667e+00
# Left  state [dens,velx,pres]: [1.00000e+00, 0.00000e+00, 6.66667e-02]
# Right state [dens,velx,pres]: [1.00000e-03, 0.00000e+00, 6.66667e-11]
# Time: 6.00000e+00
                   x                 dens                 pres                 velx                 eint                 cspd
  6.210000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.300000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.390000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.480000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.570000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.660000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.750000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.840000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  6.930000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.020000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.110000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.200000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.290000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.380000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.470000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.560000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.650000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.740000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.830000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  7.920000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.010000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.100000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.190000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.280000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.370000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.460000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.550000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.640000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.730000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.820000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  8.910000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.000000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.090000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.180000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.270000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.360000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.450000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.540000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.630000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.720000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.810000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.900000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  9.990000000000e-01   1.000000000000e+00   6.666666700000e-02   0.000000000000e+00   9.999999550000e-02   3.333333375000e-01
  1.008000000000e+00   9.970029897185e-01   6.633399862949e-02   1.000003112500e-03   9.980009487963e-02   3.330000031125e-01
  1.017000000000e+00   9.936385281025e-01   6.596133666011e-02   2.125003098437e-03   9.957544644733e-02   3.326250030984e-01
  1.026000000000e+00   9.902816440991e-01   6.559035145680e-02   3.250003084375e-03   9.935105114004e-02   3.322500030844e-01
  1.035000000000e+00   9.869323291655e-01   6.522103735481e-02   4.375003070312e-03   9.912690895774e-02   3.318750030703e-01
  1.044000000000e+00   9.835905747586e-01   6.485338870217e-02   5.500003056250e-03   9.890301990045e-02   3.315000030562e-01
  1.053000000000e+00   9.802563723355e-01   6.448739985966e-02   6.625003042187e-03   9.867938396816e-02   3.311250030422e-01
  1.062000000000e+00   9.769297133532e-01   6.412306520082e-02   7.750003028125e-03   9.845600116087e-02   3.307500030281e-01
  1.071000000000e+00   9.736105892688e-01   6.376037911191e-02   8.875003014062e-03   9.823287147859e-02   3.303750030141e-01
  1.080000000000e+00   9.702989915393e-01   6.339933599190e-02   1.000000300000e-02   9.800999492130e-02   3.300000030000e-01
  1.089000000000e+00   9.669949116217e-01   6.303993025249e-02   1.112500298594e-02   9.778737148902e-02   3.296250029859e-01
  1.098000000000e+00   9.636983409730e-01   6.268215631802e-02   1.225000297187e-02   9.756500118173e-02   3.292500029719e-01
  1.107000000000e+00   9.604092710503e-01   6.232600862553e-02   1.337500295781e-02   9.734288399945e-02   3.288750029578e-01
  1.116000000000e+00   9.571276933107e-01   6.197148162473e-02   1.450000294375e-02   9.712101994217e-02   3.285000029437e-01
  1.125000000000e+00   9.538535992111e-01   6.161856977794e-02   1.562500292969e-02   9.689940900989e-02   3.281250029297e-01
  1.134000000000e+00   9.505869802086e-01   6.126726756012e-02   1.675000291562e-02   9.667805120261e-02   3.277500029156e-01
  1.143000000000e+00   9.473278277602e-01   6.091756945887e-02   1.787500290156e-02   9.645694652033e-02   3.273750029016e-01
  1.152000000000e+00   9.440761333230e-01   6.056946997436e-02   1.900000288750e-02   9.623609496306e-02   3.270000028875e-01
  1.161000000000e+00   9.408318883540e-01   6.022296361935e-02   2.012500287344e-02   9.601549653078e-02   3.266250028734e-01
  1.170000000000e+00   9.375950843101e-01   5.987804491917e-02   2.125000285937e-02   9.579515122351e-02   3.262500028594e-01
  1.179000000000e+00   9.343657126486e-01   5.953470841173e-02   2.237500284531e-02   9.557505904123e-02   3.258750028453e-01
  1.188000000000e+00   9.311437648263e-01   5.919294864745e-02   2.350000283125e-02   9.535521998396e-02   3.255000028312e-01
  1.197000000000e+00   9.279292323003e-01   5.885276018930e-02   2.462500281719e-02   9.513563405169e-02   3.251250028172e-01
  1.206000000000e+00   9.247221065277e-01   5.851413761275e-02   2.575000280312e-02   9.491630124443e-02   3.247500028031e-01
  1.215000000000e+00   9.215223789654e-01   5.817707550577e-02   2.687500278906e-02   9.469722156216e-02   3.243750027891e-01
  1.224000000000e+00   9.183300410706e-01   5.784156846883e-02   2.800000277500e-02   9.447839500489e-02   3.240000027750e-01
  1.233000000000e+00   9.151450843002e-01   5.750761111485e-02   2.912500276094e-02   9.425982157263e-02   3.236250027609e-01
  1.242000000000e+00   9.119675001113e-01   5.717519806922e-02   3.025000274687e-02   9.404150126536e-02   3.232500027469e-01
  1.251000000000e+00   9.087972799610e-01   5.684432396976e-02   3.137500273281e-02   9.382343408310e-02   3.228750027328e-01
  1.260000000000e+00   9.056344153061e-01   5.651498346673e-02   3.250000271875e-02   9.360562002584e-02   3.225000027187e-01
  1.269000000000e+00   9.024788976039e-01   5.618717122279e-02   3.362500270469e-02   9.338805909358e-02   3.221250027047e-01
  1.278000000000e+00   8.993307183113e-01   5.586088191300e-02   3.475000269062e-02   9.317075128632e-02   3.217500026906e-01
  1.287000000000e+00   8.961898688853e-01   5.553611022480e-02   3.587500267656e-02   9.295369660407e-02   3.213750026766e-01
  1.296000000000e+00   8.930563407830e-01   5.521285085803e-02   3.700000266250e-02   9.273689504681e-02   3.210000026625e-01
  1.305000000000e+00   8.899301254614e-01   5.489109852483e-02   3.812500264844e-02   9.252034661456e-02   3.206250026484e-01
  1.314000000000e+00   8.868112143775e-01   5.457084794974e-02   3.925000263437e-02   9.230405130730e-02   3.202500026344e-01
  1.323000000000e+00   8.836995989884e-01   5.425209386957e-02   4.037500262031e-02   9.208800912505e-02   3.198750026203e-01
  1.332000000000e+00   8.805952707512e-01   5.393483103348e-02   4.150000260625e-02   9.187222006780e-02   3.195000026062e-01
  1.341000000000e+00   8.774982211227e-01   5.361905420292e-02   4.262500259219e-02   9.165668413555e-02   3.191250025922e-01
  1.350000000000e+00   8.744084415602e-01   5.330475815161e-02   4.375000257812e-02   9.144140132830e-02   3.187500025781e-01
  1.359000000000e+00   8.713259235206e-01   5.299193766555e-02   4.487500256406e-02   9.122637164605e-02   3.183750025641e-01
  1.368000000000e+00   8.682506584609e-01   5.268058754298e-02   4.600000255000e-02   9.101159508881e-02   3.180000025500e-01
  1.377000000000e+00   8.651826378381e-01   5.237070259440e-02   4.712500253594e-02   9.079707165656e-02   3.176250025359e-01
  1.386000000000e+00   8.621218531094e-01   5.206227764253e-02   4.825000252187e-02   9.058280134932e-02   3.172500025219e-01
  1.395000000000e+00   8.590682957318e-01   5.175530752227e-02   4.937500250781e-02   9.036878416708e-02   3.168750025078e-01
  1.404000000000e+00   8.560219571622e-01   5.144978708077e-02   5.050000249375e-02   9.015502010984e-02   3.165000024937e-01
  1.413000000000e+00   8.529828288577e-01   5.114571117731e-02   5.162500247969e-02   8.994150917760e-02   3.161250024797e-01
  1.422000000000e+00   8.499509022753e-01   5.084307468337e-02   5.275000246562e-02   8.972825137036e-02   3.157500024656e-01
  1.431000000000e+00   8.469261688722e-01   5.054187248257e-02   5.387500245156e-02   8.951524668812e-02   3.153750024516e-01
  1.440000000000e+00   8.439086201052e-01   5.024209947068e-02   5.500000243750e-02   8.930249513089e-02   3.150000024375e-01
  1.449000000000e+00   8.408982474315e-01   4.994375055557e-02   5.612500242344e-02   8.908999669865e-02   3.146250024234e-01
  1.458000000000e+00   8.378950423080e-01   4.964682065724e-02   5.725000240937e-02   8.887775139142e-02   3.142500024094e-01
  1.467000000000e+00   8.348989961918e-01   4.935130470779e-02   5.837500239531e-02   8.866575920919e-02   3.138750023953e-01
  1.476000000000e+00   8.319101005400e-01   4.905719765138e-02   5.950000238125e-02   8.845402015196e-02   3.135000023812e-01
  1.485000000000e+00   8.289283468096e-01   4.876449444426e-02   6.062500236719e-02   8.824253421973e-02   3.131250023672e-01
  1.494000000000e+00   8.259537264575e-01   4.847319005470e-02   6.175000235312e-02   8.803130141250e-02   3.127500023531e-01
  1.503000000000e+00   8.229862309409e-01   4.818327946304e-02   6.287500233906e-02   8.782032173027e-02   3.123750023391e-01
  1.512000000000e+00   8.200258517168e-01   4.789475766163e-02   6.400000232500e-02   8.760959517305e-02   3.120000023250e-01
  1.521000000000e+00   8.170725802422e-01   4.760761965483e-02   6.512500231094e-02   8.739912174082e-02   3.116250023109e-01
  1.530000000000e+00   8.141264079740e-01   4.732186045899e-02   6.625000229687e-02   8.718890143360e-02   3.112500022969e-01
  1.539000000000e+00   8.111873263695e-01   4.703747510244e-02   6.737500228281e-02   8.697893425138e-02   3.108750022828e-01
  1.548000000000e+00   8.082553268856e-01   4.675445862548e-02   6.850000226875e-02   8.676922019416e-02   3.105000022687e-01
  1.557000000000e+00   8.053304009793e-01   4.647280608036e-02   6.962500225469e-02   8.655975926194e-02   3.101250022547e-01
  1.566000000000e+00   8.024125401076e-01   4.619251253128e-02   7.075000224062e-02   8.635055145472e-02   3.097500022406e-01
  1.575000000000e+00   7.995017357277e-01   4.591357305433e-02   7.187500222656e-02   8.614159677251e-02   3.093750022266e-01
  1.584000000000e+00   7.965979792965e-01   4.563598273753e-02   7.300000221250e-02   8.593289521529e-02   3.090000022125e-01
  1.593000000000e+00   7.937012622710e-01   4.535973668080e-02   7.412500219844e-02   8.572444678308e-02   3.086250021984e-01
  1.602000000000e+00   7.908115761084e-01   4.508482999591e-02   7.525000218437e-02   8.551625147586e-02   3.082500021844e-01
  1.611000000000e+00   7.879289122656e-01   4.481125780654e-02   7.637500217031e-02   8.530830929365e-02   3.078750021703e-01
  1.620000000000e+00   7.850532621996e-01   4.453901524817e-02   7.750000215625e-02   8.510062023644e-02   3.075000021562e-01
  1.629000000000e+00   7.821846173676e-01   4.426809746815e-02   7.862500214219e-02   8.489318430423e-02   3.071250021422e-01
  1.638000000000e+00   7.793229692264e-01   4.399849962564e-02   7.975000212812e-02   8.468600149702e-02   3.067500021281e-01
  1.647000000000e+00   7.764683092333e-01   4.373021689161e-02   8.087500211406e-02   8.447907181482e-02   3.063750021141e-01
  1.656000000000e+00   7.736206288451e-01   4.346324444881e-02   8.200000210000e-02   8.427239525761e-02   3.060000021000e-01
  1.665000000000e+00   7.707799195190e-01   4.319757749179e-02   8.312500208594e-02   8.406597182541e-02   3.056250020859e-01
  1.674000000000e+00   7.679461727119e-01   4.293321122685e-02   8.425000207187e-02   8.385980151821e-02   3.052500020719e-01
  1.683000000000e+00   7.651193798809e-01   4.267014087203e-02   8.537500205781e-02   8.365388433600e-02   3.048750020578e-01
  1.692000000000e+00   7.622995324830e-01   4.240836165713e-02   8.650000204375e-02   8.344822027880e-02   3.045000020437e-01
  1.701000000000e+00   7.594866219753e-01   4.214786882365e-02   8.762500202969e-02   8.324280934660e-02   3.041250020297e-01
  1.710000000000e+00   7.566806398148e-01   4.188865762480e-02   8.875000201562e-02   8.303765153941e-02   3.037500020156e-01
  1.719000000000e+00   7.538815774585e-01   4.163072332549e-02   8.987500200156e-02   8.283274685721e-02   3.033750020016e-01
  1.728000000000e+00   7.510894263635e-01   4.137406120230e-02   9.100000198750e-02   8.262809530002e-02   3.030000019875e-01
  1.737000000000e+00   7.483041779867e-01   4.111866654347e-02   9.212500197344e-02   8.242369686782e-02   3.026250019734e-01
  1.746000000000e+00   7.455258237853e-01   4.086453464889e-02   9.325000195937e-02   8.221955156063e-02   3.022500019594e-01
  1.755000000000e+00   7.427543552163e-01   4.061166083009e-02   9.437500194531e-02   8.201565937844e-02   3.018750019453e-01
  1.764000000000e+00   7.399897637366e-01   4.036004041022e-02   9.550000193125e-02   8.181202032125e-02   3.015000019312e-01
  1.773000000000e+00   7.372320408033e-01   4.010966872403e-02   9.662500191719e-02   8.160863438906e-02   3.011250019172e-01
  1.782000000000e+00   7.344811778735e-01   3.986054111785e-02   9.775000190312e-02   8.140550158187e-02   3.007500019031e-01
  1.791000000000e+00   7.317371664042e-01   3.961265294961e-02   9.887500188906e-02   8.120262189969e-02   3.003750018891e-01
  1.800000000000e+00   7.289999978524e-01   3.936599958879e-02   1.000000018750e-01   8.099999534250e-02   3.000000018750e-01
  1.809000000000e+00   7.262696636752e-01   3.912057641640e-02   1.011250018609e-01   8.079762191032e-02   2.996250018609e-01
  1.818000000000e+00   7.235461553295e-01   3.887637882502e-02   1.022500018469e-01   8.059550160313e-02   2.992500018469e-01
  1.827000000000e+00   7.208294642725e-01   3.863340221872e-02   1.033750018328e-01   8.039363442095e-02   2.988750018328e-01
  1.836000000000e+00   7.181195819611e-01   3.839164201308e-02   1.045000018187e-01   8.019202036377e-02   2.985000018187e-01
  1.845000000000e+00   7.154164998524e-01   3.815109363518e-02   1.056250018047e-01   7.999065943159e-02   2.981250018047e-01
  1.854000000000e+00   7.127202094034e-01   3.791175252356e-02   1.067500017906e-01   7.978955162442e-02   2.977500017906e-01
  1.863000000000e+00   7.100307020712e-01   3.767361412823e-02   1.078750017766e-01   7.958869694224e-02   2.973750017766e-01
  1.872000000000e+00   7.073479693127e-01   3.743667391065e-02   1.090000017625e-01   7.938809538507e-02   2.970000017625e-01
  1.881000000000e+00   7.046720025851e-01   3.720092734371e-02   1.101250017484e-01   7.918774695289e-02   2.966250017484e-01
  1.890000000000e+00   7.020027933453e-01   3.696636991171e-02   1.112500017344e-01   7.898765164572e-02   2.962500017344e-01
  1.899000000000e+00   6.993403330504e-01   3.673299711035e-02   1.123750017203e-01   7.878780946355e-02   2.958750017203e-01
  1.908000000000e+00   6.966846131574e-01   3.650080444674e-02   1.135000017062e-01   7.858822040638e-02   2.955000017062e-01
  1.917000000000e+00   6.940356251234e-01   3.626978743934e-02   1.146250016922e-01   7.838888447421e-02   2.951250016922e-01
  1.926000000000e+00   6.913933604053e-01   3.603994161800e-02   1.157500016781e-01   7.818980166704e-02   2.947500016781e-01
  1.935000000000e+00   6.887578104602e-01   3.581126252388e-02   1.168750016641e-01   7.799097198488e-02   2.943750016641e-01
  1.944000000000e+00   6.861289667452e-01   3.558374570949e-02   1.180000016500e-01   7.779239542771e-02   2.940000016500e-01
  1.953000000000e+00   6.835068207173e-01   3.535738673866e-02   1.191250016359e-01   7.759407199555e-02   2.936250016359e-01
  1.962000000000e+00   6.808913638335e-01   3.513218118652e-02   1.202500016219e-01   7.739600168839e-02   2.932500016219e-01
