Points_0,Points_1,Points_2,Points_Magnitude,Solution,arc_length,Point ID,vtkValidPointMask
-0.764,0,0,0.764,0.189597,0.236,118,1
-0.762,0,0,0.762,0.197639,0.238,119,1
-0.76,0,0,0.76,0.205682,0.24,120,1
-0.758,0,0,0.758,0.213724,0.242,121,1
-0.756,0,0,0.756,0.221766,0.244,122,1
-0.754,0,0,0.754,0.229808,0.246,123,1
-0.752,0,0,0.752,0.237851,0.248,124,1
-0.75,0,0,0.75,0.245893,0.25,125,1
-0.748,0,0,0.748,0.253935,0.252,126,1
-0.746,0,0,0.746,0.261977,0.254,127,1
-0.744,0,0,0.744,0.270019,0.256,128,1
-0.742,0,0,0.742,0.278062,0.258,129,1
-0.74,0,0,0.74,0.286104,0.26,130,1
-0.738,0,0,0.738,0.294146,0.262,131,1
-0.736,0,0,0.736,0.302188,0.264,132,1
-0.734,0,0,0.734,0.31023,0.266,133,1
-0.732,0,0,0.732,0.31681,0.268,134,1
-0.73,0,0,0.73,0.322659,0.27,135,1
-0.728,0,0,0.728,0.328508,0.272,136,1
-0.726,0,0,0.726,0.334356,0.274,137,1
-0.724,0,0,0.724,0.340205,0.276,138,1
-0.722,0,0,0.722,0.346054,0.278,139,1
-0.72,0,0,0.72,0.351903,0.28,140,1
-0.718,0,0,0.718,0.357752,0.282,141,1
-0.716,0,0,0.716,0.3636,0.284,142,1
-0.714,0,0,0.714,0.369449,0.286,143,1
-0.712,0,0,0.712,0.375298,0.288,144,1
-0.71,0,0,0.71,0.381147,0.29,145,1
-0.708,0,0,0.708,0.386995,0.292,146,1
-0.706,0,0,0.706,0.392844,0.294,147,1
-0.704,0,0,0.704,0.398693,0.296,148,1
-0.702,0,0,0.702,0.404542,0.298,149,1
-0.7,0,0,0.7,0.410391,0.3,150,1
-0.698,0,0,0.698,0.416239,0.302,151,1
-0.696,0,0,0.696,0.422088,0.304,152,1
-0.694,0,0,0.694,0.427937,0.306,153,1
-0.692,0,0,0.692,0.433786,0.308,154,1
-0.69,0,0,0.69,0.439634,0.31,155,1
-0.688,0,0,0.688,0.445483,0.312,156,1
-0.686,0,0,0.686,0.451332,0.314,157,1
-0.684,0,0,0.684,0.457181,0.316,158,1
-0.682,0,0,0.682,0.46303,0.318,159,1
-0.68,0,0,0.68,0.468878,0.32,160,1
-0.678,0,0,0.678,0.474727,0.322,161,1
-0.676,0,0,0.676,0.480576,0.324,162,1
-0.674,0,0,0.674,0.486425,0.326,163,1
-0.672,0,0,0.672,0.492273,0.328,164,1
-0.67,0,0,0.67,0.498122,0.33,165,1
-0.668,0,0,0.668,0.503971,0.332,166,1
-0.666,0,0,0.666,0.508917,0.334,167,1
-0.664,0,0,0.664,0.512056,0.336,168,1
-0.662,0,0,0.662,0.515195,0.338,169,1
-0.66,0,0,0.66,0.518334,0.34,170,1
-0.658,0,0,0.658,0.521474,0.342,171,1
-0.656,0,0,0.656,0.524613,0.344,172,1
-0.654,0,0,0.654,0.527752,0.346,173,1
-0.652,0,0,0.652,0.530892,0.348,174,1
-0.65,0,0,0.65,0.534031,0.35,175,1
-0.648,0,0,0.648,0.53717,0.352,176,1
-0.646,0,0,0.646,0.54031,0.354,177,1
-0.644,0,0,0.644,0.543449,0.356,178,1
-0.642,0,0,0.642,0.546588,0.358,179,1
-0.64,0,0,0.64,0.549728,0.36,180,1
-0.638,0,0,0.638,0.552867,0.362,181,1
-0.636,0,0,0.636,0.556006,0.364,182,1
-0.634,0,0,0.634,0.559145,0.366,183,1
-0.632,0,0,0.632,0.562285,0.368,184,1
-0.63,0,0,0.63,0.565424,0.37,185,1
-0.628,0,0,0.628,0.568563,0.372,186,1
-0.626,0,0,0.626,0.571703,0.374,187,1
-0.624,0,0,0.624,0.574842,0.376,188,1
-0.622,0,0,0.622,0.577981,0.378,189,1
-0.62,0,0,0.62,0.581121,0.38,190,1
-0.618,0,0,0.618,0.58426,0.382,191,1
-0.616,0,0,0.616,0.587399,0.384,192,1
-0.614,0,0,0.614,0.590538,0.386,193,1
-0.612,0,0,0.612,0.593678,0.388,194,1
-0.61,0,0,0.61,0.596817,0.39,195,1
-0.608,0,0,0.608,0.599956,0.392,196,1
-0.606,0,0,0.606,0.603096,0.394,197,1
-0.604,0,0,0.604,0.606235,0.396,198,1
-0.602,0,0,0.602,0.609374,0.398,199,1
-0.6,0,0,0.6,0.612514,0.4,200,1
-0.598,0,0,0.598,0.612885,0.402,201,1
-0.596,0,0,0.596,0.613256,0.404,202,1
-0.594,0,0,0.594,0.613627,0.406,203,1
-0.592,0,0,0.592,0.613998,0.408,204,1
-0.59,0,0,0.59,0.614369,0.41,205,1
-0.588,0,0,0.588,0.61474,0.412,206,1
-0.586,0,0,0.586,0.615112,0.414,207,1
-0.584,0,0,0.584,0.615483,0.416,208,1
-0.582,0,0,0.582,0.615854,0.418,209,1
-0.58,0,0,0.58,0.616225,0.42,210,1
-0.578,0,0,0.578,0.616596,0.422,211,1
-0.576,0,0,0.576,0.616967,0.424,212,1
-0.574,0,0,0.574,0.617339,0.426,213,1
-0.572,0,0,0.572,0.61771,0.428,214,1
-0.57,0,0,0.57,0.618081,0.43,215,1
-0.568,0,0,0.568,0.618452,0.432,216,1
-0.566,0,0,0.566,0.618823,0.434,217,1
-0.564,0,0,0.564,0.619194,0.436,218,1
-0.562,0,0,0.562,0.619565,0.438,219,1
-0.56,0,0,0.56,0.619937,0.44,220,1
-0.558,0,0,0.558,0.620308,0.442,221,1
-0.556,0,0,0.556,0.620679,0.444,222,1
-0.554,0,0,0.554,0.62105,0.446,223,1
-0.552,0,0,0.552,0.621421,0.448,224,1
-0.55,0,0,0.55,0.621792,0.45,225,1
-0.548,0,0,0.548,0.622164,0.452,226,1
-0.546,0,0,0.546,0.622535,0.454,227,1
-0.544,0,0,0.544,0.622906,0.456,228,1
-0.542,0,0,0.542,0.623277,0.458,229,1
-0.54,0,0,0.54,0.623648,0.46,230,1
-0.538,0,0,0.538,0.624019,0.462,231,1
-0.536,0,0,0.536,0.62439,0.464,232,1
-0.534,0,0,0.534,0.624762,0.466,233,1
-0.532,0,0,0.532,0.623475,0.468,234,1
-0.53,0,0,0.53,0.62136,0.47,235,1
-0.528,0,0,0.528,0.619245,0.472,236,1
-0.526,0,0,0.526,0.61713,0.474,237,1
-0.524,0,0,0.524,0.615016,0.476,238,1
-0.522,0,0,0.522,0.612901,0.478,239,1
-0.52,0,0,0.52,0.610786,0.48,240,1
-0.518,0,0,0.518,0.608671,0.482,241,1
-0.516,0,0,0.516,0.606556,0.484,242,1
-0.514,0,0,0.514,0.604441,0.486,243,1
-0.512,0,0,0.512,0.602326,0.488,244,1
-0.51,0,0,0.51,0.600211,0.49,245,1
-0.508,0,0,0.508,0.598096,0.492,246,1
-0.506,0,0,0.506,0.595981,0.494,247,1
-0.504,0,0,0.504,0.593866,0.496,248,1
-0.502,0,0,0.502,0.591751,0.498,249,1
-0.5,0,0,0.5,0.589636,0.5,250,1
-0.498,0,0,0.498,0.587521,0.502,251,1
-0.496,0,0,0.496,0.585406,0.504,252,1
-0.494,0,0,0.494,0.583291,0.506,253,1
-0.492,0,0,0.492,0.581177,0.508,254,1
-0.49,0,0,0.49,0.579062,0.51,255,1
-0.488,0,0,0.488,0.576947,0.512,256,1
-0.486,0,0,0.486,0.574832,0.514,257,1
-0.484,0,0,0.484,0.572717,0.516,258,1
-0.482,0,0,0.482,0.570602,0.518,259,1
-0.48,0,0,0.48,0.568487,0.52,260,1
-0.478,0,0,0.478,0.566372,0.522,261,1
-0.476,0,0,0.476,0.564257,0.524,262,1
-0.474,0,0,0.474,0.562142,0.526,263,1
-0.472,0,0,0.472,0.560027,0.528,264,1
-0.47,0,0,0.47,0.557912,0.53,265,1
-0.468,0,0,0.468,0.555797,0.532,266,1
-0.466,0,0,0.466,0.553026,0.534,267,1
-0.464,0,0,0.464,0.548943,0.536,268,1
-0.462,0,0,0.462,0.54486,0.538,269,1
-0.46,0,0,0.46,0.540777,0.54,270,1
-0.458,0,0,0.458,0.536694,0.542,271,1
-0.456,0,0,0.456,0.53261,0.544,272,1
-0.454,0,0,0.454,0.528527,0.546,273,1
-0.452,0,0,0.452,0.524444,0.548,274,1
-0.45,0,0,0.45,0.520361,0.55,275,1
-0.448,0,0,0.448,0.516278,0.552,276,1
-0.446,0,0,0.446,0.512194,0.554,277,1
-0.444,0,0,0.444,0.508111,0.556,278,1
-0.442,0,0,0.442,0.504028,0.558,279,1
-0.44,0,0,0.44,0.499945,0.56,280,1
-0.438,0,0,0.438,0.495862,0.562,281,1
-0.436,0,0,0.436,0.491778,0.564,282,1
-0.434,0,0,0.434,0.487695,0.566,283,1
-0.432,0,0,0.432,0.483612,0.568,284,1
-0.43,0,0,0.43,0.479529,0.57,285,1
-0.428,0,0,0.428,0.475446,0.572,286,1
-0.426,0,0,0.426,0.471362,0.574,287,1
-0.424,0,0,0.424,0.467279,0.576,288,1
-0.422,0,0,0.422,0.463196,0.578,289,1
-0.42,0,0,0.42,0.459113,0.58,290,1
-0.418,0,0,0.418,0.45503,0.582,291,1
-0.416,0,0,0.416,0.450947,0.584,292,1
-0.414,0,0,0.414,0.446863,0.586,293,1
-0.412,0,0,0.412,0.44278,0.588,294,1
-0.41,0,0,0.41,0.438697,0.59,295,1
-0.408,0,0,0.408,0.434614,0.592,296,1
-0.406,0,0,0.406,0.430531,0.594,297,1
-0.404,0,0,0.404,0.426447,0.596,298,1
-0.402,0,0,0.402,0.422364,0.598,299,1
-0.4,0,0,0.4,0.418281,0.6,300,1
-0.398,0,0,0.398,0.41289,0.602,301,1
-0.396,0,0,0.396,0.407499,0.604,302,1
-0.394,0,0,0.394,0.402107,0.606,303,1
-0.392,0,0,0.392,0.396716,0.608,304,1
-0.39,0,0,0.39,0.391325,0.61,305,1
-0.388,0,0,0.388,0.385934,0.612,306,1
-0.386,0,0,0.386,0.380542,0.614,307,1
-0.384,0,0,0.384,0.375151,0.616,308,1
-0.382,0,0,0.382,0.36976,0.618,309,1
-0.38,0,0,0.38,0.364369,0.62,310,1
-0.378,0,0,0.378,0.358977,0.622,311,1
-0.376,0,0,0.376,0.353586,0.624,312,1
-0.374,0,0,0.374,0.348195,0.626,313,1
-0.372,0,0,0.372,0.342804,0.628,314,1
-0.37,0,0,0.37,0.337413,0.63,315,1
-0.368,0,0,0.368,0.332021,0.632,316,1
-0.366,0,0,0.366,0.32663,0.634,317,1
-0.364,0,0,0.364,0.321239,0.636,318,1
-0.362,0,0,0.362,0.315848,0.638,319,1
-0.36,0,0,0.36,0.310456,0.64,320,1
-0.358,0,0,0.358,0.305065,0.642,321,1
-0.356,0,0,0.356,0.299674,0.644,322,1
-0.354,0,0,0.354,0.294283,0.646,323,1
-0.352,0,0,0.352,0.288891,0.648,324,1
-0.35,0,0,0.35,0.2835,0.65,325,1
-0.348,0,0,0.348,0.278109,0.652,326,1
-0.346,0,0,0.346,0.272718,0.654,327,1
-0.344,0,0,0.344,0.267327,0.656,328,1
-0.342,0,0,0.342,0.261935,0.658,329,1
-0.34,0,0,0.34,0.256544,0.66,330,1
-0.338,0,0,0.338,0.251153,0.662,331,1
-0.336,0,0,0.336,0.245762,0.664,332,1
-0.334,0,0,0.334,0.24037,0.666,333,1
-0.332,0,0,0.332,0.234588,0.668,334,1
-0.33,0,0,0.33,0.228609,0.67,335,1
-0.328,0,0,0.328,0.222631,0.672,336,1
-0.326,0,0,0.326,0.216652,0.674,337,1
-0.324,0,0,0.324,0.210674,0.676,338,1
-0.322,0,0,0.322,0.204695,0.678,339,1
-0.32,0,0,0.32,0.198717,0.68,340,1
-0.318,0,0,0.318,0.192738,0.682,341,1
-0.316,0,0,0.316,0.18676,0.684,342,1
-0.314,0,0,0.314,0.180781,0.686,343,1
-0.312,0,0,0.312,0.174803,0.688,344,1
-0.31,0,0,0.31,0.168824,0.69,345,1
-0.308,0,0,0.308,0.162846,0.692,346,1
-0.306,0,0,0.306,0.156868,0.694,347,1
-0.304,0,0,0.304,0.150889,0.696,348,1
-0.302,0,0,0.302,0.144911,0.698,349,1
-0.3,0,0,0.3,0.138932,0.7,350,1
-0.298,0,0,0.298,0.132954,0.702,351,1
-0.296,0,0,0.296,0.126975,0.704,352,1
-0.294,0,0,0.294,0.120997,0.706,353,1
-0.292,0,0,0.292,0.115018,0.708,354,1
-0.29,0,0,0.29,0.10904,0.71,355,1
-0.288,0,0,0.288,0.103061,0.712,356,1
-0.286,0,0,0.286,0.0970829,0.714,357,1
-0.284,0,0,0.284,0.0911044,0.716,358,1
-0.282,0,0,0.282,0.0851259,0.718,359,1
-0.28,0,0,0.28,0.0791475,0.72,360,1
-0.278,0,0,0.278,0.073169,0.722,361,1
-0.276,0,0,0.276,0.0671905,0.724,362,1
-0.274,0,0,0.274,0.061212,0.726,363,1
-0.272,0,0,0.272,0.0552336,0.728,364,1
-0.27,0,0,0.27,0.0492552,0.73,365,1
-0.268,0,0,0.268,0.0432767,0.732,366,1
-0.266,0,0,0.266,0.0373395,0.734,367,1
-0.264,0,0,0.264,0.031485,0.736,368,1
-0.262,0,0,0.262,0.0256306,0.738,369,1
-0.26,0,0,0.26,0.0197761,0.74,370,1
-0.258,0,0,0.258,0.0139216,0.742,371,1
-0.256,0,0,0.256,0.00806722,0.744,372,1
-0.254,0,0,0.254,0.00221275,0.746,373,1
-0.252,0,0,0.252,-0.00364173,0.748,374,1
-0.25,0,0,0.25,-0.00949621,0.75,375,1
-0.248,0,0,0.248,-0.0153507,0.752,376,1
-0.246,0,0,0.246,-0.0212051,0.754,377,1
-0.244,0,0,0.244,-0.0270596,0.756,378,1
-0.242,0,0,0.242,-0.0329141,0.758,379,1
-0.24,0,0,0.24,-0.0387686,0.76,380,1
-0.238,0,0,0.238,-0.044623,0.762,381,1
-0.236,0,0,0.236,-0.0504775,0.764,382,1
-0.234,0,0,0.234,-0.0563319,0.766,383,1
-0.232,0,0,0.232,-0.0621864,0.768,384,1
-0.23,0,0,0.23,-0.0680409,0.77,385,1
-0.228,0,0,0.228,-0.0738953,0.772,386,1
-0.226,0,0,0.226,-0.0797498,0.774,387,1
-0.224,0,0,0.224,-0.0856042,0.776,388,1
-0.222,0,0,0.222,-0.0914587,0.778,389,1
-0.22,0,0,0.22,-0.0973132,0.78,390,1
-0.218,0,0,0.218,-0.103168,0.782,391,1
-0.216,0,0,0.216,-0.109022,0.784,392,1
-0.214,0,0,0.214,-0.114877,0.786,393,1
-0.212,0,0,0.212,-0.120731,0.788,394,1
-0.21,0,0,0.21,-0.126586,0.79,395,1
-0.208,0,0,0.208,-0.13244,0.792,396,1
-0.206,0,0,0.206,-0.138294,0.794,397,1
-0.204,0,0,0.204,-0.144149,0.796,398,1
-0.202,0,0,0.202,-0.150003,0.798,399,1
-0.2,0,0,0.2,-0.155858,0.8,400,1
-0.198,0,0,0.198,-0.160945,0.802,401,1
-0.196,0,0,0.196,-0.166033,0.804,402,1
-0.194,0,0,0.194,-0.17112,0.806,403,1
-0.192,0,0,0.192,-0.176207,0.808,404,1
-0.19,0,0,0.19,-0.181295,0.81,405,1
-0.188,0,0,0.188,-0.186382,0.812,406,1
-0.186,0,0,0.186,-0.191469,0.814,407,1
-0.184,0,0,0.184,-0.196557,0.816,408,1
-0.182,0,0,0.182,-0.201644,0.818,409,1
-0.18,0,0,0.18,-0.206731,0.82,410,1
-0.178,0,0,0.178,-0.211819,0.822,411,1
-0.176,0,0,0.176,-0.216906,0.824,412,1
-0.174,0,0,0.174,-0.221994,0.826,413,1
-0.172,0,0,0.172,-0.227081,0.828,414,1
-0.17,0,0,0.17,-0.232168,0.83,415,1
-0.168,0,0,0.168,-0.237256,0.832,416,1
-0.166,0,0,0.166,-0.242343,0.834,417,1
-0.164,0,0,0.164,-0.24743,0.836,418,1
-0.162,0,0,0.162,-0.252518,0.838,419,1
-0.16,0,0,0.16,-0.257605,0.84,420,1
-0.158,0,0,0.158,-0.262692,0.842,421,1
-0.156,0,0,0.156,-0.26778,0.844,422,1
-0.154,0,0,0.154,-0.272867,0.846,423,1
-0.152,0,0,0.152,-0.277954,0.848,424,1
-0.15,0,0,0.15,-0.283042,0.85,425,1
-0.148,0,0,0.148,-0.288129,0.852,426,1
-0.146,0,0,0.146,-0.293217,0.854,427,1
-0.144,0,0,0.144,-0.298304,0.856,428,1
-0.142,0,0,0.142,-0.303391,0.858,429,1
-0.14,0,0,0.14,-0.308479,0.86,430,1
-0.138,0,0,0.138,-0.313566,0.862,431,1
-0.136,0,0,0.136,-0.318653,0.864,432,1
-0.134,0,0,0.134,-0.323741,0.866,433,1
-0.132,0,0,0.132,-0.327965,0.868,434,1
-0.13,0,0,0.13,-0.331757,0.87,435,1
-0.128,0,0,0.128,-0.335549,0.872,436,1
-0.126,0,0,0.126,-0.339341,0.874,437,1
-0.124,0,0,0.124,-0.343134,0.876,438,1
-0.122,0,0,0.122,-0.346926,0.878,439,1
-0.12,0,0,0.12,-0.350718,0.88,440,1
-0.118,0,0,0.118,-0.35451,0.882,441,1
-0.116,0,0,0.116,-0.358302,0.884,442,1
-0.114,0,0,0.114,-0.362095,0.886,443,1
-0.112,0,0,0.112,-0.365887,0.888,444,1
-0.11,0,0,0.11,-0.369679,0.89,445,1
-0.108,0,0,0.108,-0.373471,0.892,446,1
-0.106,0,0,0.106,-0.377264,0.894,447,1
-0.104,0,0,0.104,-0.381056,0.896,448,1
-0.102,0,0,0.102,-0.384848,0.898,449,1
-0.1,0,0,0.1,-0.38864,0.9,450,1
-0.098,0,0,0.098,-0.392432,0.902,451,1
-0.096,0,0,0.096,-0.396225,0.904,452,1
-0.094,0,0,0.094,-0.400017,0.906,453,1
-0.092,0,0,0.092,-0.403809,0.908,454,1
-0.09,0,0,0.09,-0.407601,0.91,455,1
-0.088,0,0,0.088,-0.411394,0.912,456,1
-0.086,0,0,0.086,-0.415186,0.914,457,1
-0.084,0,0,0.084,-0.418978,0.916,458,1
-0.082,0,0,0.082,-0.42277,0.918,459,1
-0.08,0,0,0.08,-0.426562,0.92,460,1
-0.078,0,0,0.078,-0.430355,0.922,461,1
-0.076,0,0,0.076,-0.434147,0.924,462,1
-0.074,0,0,0.074,-0.437939,0.926,463,1
-0.072,0,0,0.072,-0.441731,0.928,464,1
-0.07,0,0,0.07,-0.445524,0.93,465,1
-0.068,0,0,0.068,-0.449316,0.932,466,1
-0.066,0,0,0.066,-0.45255,0.934,467,1
-0.064,0,0,0.064,-0.45467,0.936,468,1
-0.062,0,0,0.062,-0.456789,0.938,469,1
-0.06,0,0,0.06,-0.458909,0.94,470,1
-0.058,0,0,0.058,-0.461028,0.942,471,1
-0.056,0,0,0.056,-0.463148,0.944,472,1
-0.054,0,0,0.054,-0.465267,0.946,473,1
-0.052,0,0,0.052,-0.467387,0.948,474,1
-0.05,0,0,0.05,-0.469506,0.95,475,1
-0.048,0,0,0.048,-0.471626,0.952,476,1
-0.046,0,0,0.046,-0.473745,0.954,477,1
-0.044,0,0,0.044,-0.475865,0.956,478,1
-0.042,0,0,0.042,-0.477984,0.958,479,1
-0.04,0,0,0.04,-0.480104,0.96,480,1
-0.038,0,0,0.038,-0.482223,0.962,481,1
-0.036,0,0,0.036,-0.484343,0.964,482,1
-0.034,0,0,0.034,-0.486462,0.966,483,1
-0.032,0,0,0.032,-0.488582,0.968,484,1
-0.03,0,0,0.03,-0.490701,0.97,485,1
-0.028,0,0,0.028,-0.492821,0.972,486,1
-0.026,0,0,0.026,-0.49494,0.974,487,1
-0.024,0,0,0.024,-0.497059,0.976,488,1
-0.022,0,0,0.022,-0.499179,0.978,489,1
-0.02,0,0,0.02,-0.501298,0.98,490,1
-0.018,0,0,0.018,-0.503418,0.982,491,1
-0.016,0,0,0.016,-0.505537,0.984,492,1
-0.014,0,0,0.014,-0.507657,0.986,493,1
-0.012,0,0,0.012,-0.509776,0.988,494,1
-0.01,0,0,0.01,-0.511896,0.99,495,1
-0.008,0,0,0.008,-0.514015,0.992,496,1
-0.006,0,0,0.006,-0.516135,0.994,497,1
-0.004,0,0,0.004,-0.518254,0.996,498,1
-0.002,0,0,0.002,-0.520374,0.998,499,1
0,0,0,0,-0.522493,1,500,1
0.002,0,0,0.002,-0.522736,1.002,501,1
0.004,0,0,0.004,-0.52298,1.004,502,1
0.006,0,0,0.006,-0.523223,1.006,503,1
0.008,0,0,0.008,-0.523466,1.008,504,1
0.01,0,0,0.01,-0.52371,1.01,505,1
0.012,0,0,0.012,-0.523953,1.012,506,1
0.014,0,0,0.014,-0.524196,1.014,507,1
0.016,0,0,0.016,-0.524439,1.016,508,1
0.018,0,0,0.018,-0.524683,1.018,509,1
0.02,0,0,0.02,-0.524926,1.02,510,1
0.022,0,0,0.022,-0.525169,1.022,511,1
0.024,0,0,0.024,-0.525412,1.024,512,1
0.026,0,0,0.026,-0.525656,1.026,513,1
0.028,0,0,0.028,-0.525899,1.028,514,1
0.03,0,0,0.03,-0.526142,1.03,515,1
0.032,0,0,0.032,-0.526385,1.032,516,1
0.034,0,0,0.034,-0.526629,1.034,517,1
0.036,0,0,0.036,-0.526872,1.036,518,1
0.038,0,0,0.038,-0.527115,1.038,519,1
0.04,0,0,0.04,-0.527359,1.04,520,1
0.042,0,0,0.042,-0.527602,1.042,521,1
0.044,0,0,0.044,-0.527845,1.044,522,1
0.046,0,0,0.046,-0.528088,1.046,523,1
