Points_0,Points_1,Points_2,Points_Magnitude,Solution,arc_length,Point ID,vtkValidPointMask
0.028,0,0,0.028,-0.936526,1.028,514,1
0.03,0,0,0.03,-0.937737,1.03,515,1
0.032,0,0,0.032,-0.938948,1.032,516,1
0.034,0,0,0.034,-0.940159,1.034,517,1
0.036,0,0,0.036,-0.94137,1.036,518,1
0.038,0,0,0.038,-0.942581,1.038,519,1
0.04,0,0,0.04,-0.943791,1.04,520,1
0.042,0,0,0.042,-0.945002,1.042,521,1
0.044,0,0,0.044,-0.946213,1.044,522,1
0.046,0,0,0.046,-0.947424,1.046,523,1
0.048,0,0,0.048,-0.948635,1.048,524,1
0.05,0,0,0.05,-0.949846,1.05,525,1
0.052,0,0,0.052,-0.951057,1.052,526,1
0.054,0,0,0.054,-0.952267,1.054,527,1
0.056,0,0,0.056,-0.953478,1.056,528,1
0.058,0,0,0.058,-0.954689,1.058,529,1
0.06,0,0,0.06,-0.9559,1.06,530,1
0.062,0,0,0.062,-0.957111,1.062,531,1
0.064,0,0,0.064,-0.958322,1.064,532,1
0.066,0,0,0.066,-0.959532,1.066,533,1
0.068,0,0,0.068,-0.960423,1.068,534,1
0.07,0,0,0.07,-0.961152,1.07,535,1
0.072,0,0,0.072,-0.961882,1.072,536,1
0.074,0,0,0.074,-0.962611,1.074,537,1
0.076,0,0,0.076,-0.963341,1.076,538,1
0.078,0,0,0.078,-0.96407,1.078,539,1
0.08,0,0,0.08,-0.9648,1.08,540,1
0.082,0,0,0.082,-0.965529,1.082,541,1
0.084,0,0,0.084,-0.966259,1.084,542,1
0.086,0,0,0.086,-0.966988,1.086,543,1
0.088,0,0,0.088,-0.967718,1.088,544,1
0.09,0,0,0.09,-0.968447,1.09,545,1
0.092,0,0,0.092,-0.969177,1.092,546,1
0.094,0,0,0.094,-0.969906,1.094,547,1
0.096,0,0,0.096,-0.970636,1.096,548,1
0.098,0,0,0.098,-0.971365,1.098,549,1
0.1,0,0,0.1,-0.972095,1.1,550,1
0.102,0,0,0.102,-0.972824,1.102,551,1
0.104,0,0,0.104,-0.973554,1.104,552,1
0.106,0,0,0.106,-0.974284,1.106,553,1
0.108,0,0,0.108,-0.975013,1.108,554,1
0.11,0,0,0.11,-0.975743,1.11,555,1
0.112,0,0,0.112,-0.976472,1.112,556,1
0.114,0,0,0.114,-0.977202,1.114,557,1
0.116,0,0,0.116,-0.977931,1.116,558,1
0.118,0,0,0.118,-0.978661,1.118,559,1
0.12,0,0,0.12,-0.97939,1.12,560,1
0.122,0,0,0.122,-0.98012,1.122,561,1
0.124,0,0,0.124,-0.980849,1.124,562,1
0.126,0,0,0.126,-0.981579,1.126,563,1
0.128,0,0,0.128,-0.982308,1.128,564,1
0.13,0,0,0.13,-0.983038,1.13,565,1
0.132,0,0,0.132,-0.983767,1.132,566,1
0.134,0,0,0.134,-0.984333,1.134,567,1
0.136,0,0,0.136,-0.984572,1.136,568,1
0.138,0,0,0.138,-0.98481,1.138,569,1
0.14,0,0,0.14,-0.985049,1.14,570,1
0.142,0,0,0.142,-0.985287,1.142,571,1
0.144,0,0,0.144,-0.985526,1.144,572,1
0.146,0,0,0.146,-0.985764,1.146,573,1
0.148,0,0,0.148,-0.986003,1.148,574,1
0.15,0,0,0.15,-0.986242,1.15,575,1
0.152,0,0,0.152,-0.98648,1.152,576,1
0.154,0,0,0.154,-0.986719,1.154,577,1
0.156,0,0,0.156,-0.986957,1.156,578,1
0.158,0,0,0.158,-0.987196,1.158,579,1
0.16,0,0,0.16,-0.987434,1.16,580,1
0.162,0,0,0.162,-0.987673,1.162,581,1
0.164,0,0,0.164,-0.987911,1.164,582,1
0.166,0,0,0.166,-0.98815,1.166,583,1
0.168,0,0,0.168,-0.988388,1.168,584,1
0.17,0,0,0.17,-0.988627,1.17,585,1
0.172,0,0,0.172,-0.988865,1.172,586,1
0.174,0,0,0.174,-0.989104,1.174,587,1
0.176,0,0,0.176,-0.989343,1.176,588,1
0.178,0,0,0.178,-0.989581,1.178,589,1
0.18,0,0,0.18,-0.98982,1.18,590,1
0.182,0,0,0.182,-0.990058,1.182,591,1
0.184,0,0,0.184,-0.990297,1.184,592,1
0.186,0,0,0.186,-0.990535,1.186,593,1
0.188,0,0,0.188,-0.990774,1.188,594,1
0.19,0,0,0.19,-0.991012,1.19,595,1
0.192,0,0,0.192,-0.991251,1.192,596,1
0.194,0,0,0.194,-0.991489,1.194,597,1
0.196,0,0,0.196,-0.991728,1.196,598,1
0.198,0,0,0.198,-0.991966,1.198,599,1
0.2,0,0,0.2,-0.992205,1.2,600,1
0.202,0,0,0.202,-0.99195,1.202,601,1
0.204,0,0,0.204,-0.991694,1.204,602,1
0.206,0,0,0.206,-0.991439,1.206,603,1
0.208,0,0,0.208,-0.991184,1.208,604,1
0.21,0,0,0.21,-0.990928,1.21,605,1
0.212,0,0,0.212,-0.990673,1.212,606,1
0.214,0,0,0.214,-0.990418,1.214,607,1
0.216,0,0,0.216,-0.990162,1.216,608,1
0.218,0,0,0.218,-0.989907,1.218,609,1
0.22,0,0,0.22,-0.989652,1.22,610,1
0.222,0,0,0.222,-0.989396,1.222,611,1
0.224,0,0,0.224,-0.989141,1.224,612,1
0.226,0,0,0.226,-0.988886,1.226,613,1
0.228,0,0,0.228,-0.98863,1.228,614,1
0.23,0,0,0.23,-0.988375,1.23,615,1
0.232,0,0,0.232,-0.98812,1.232,616,1
0.234,0,0,0.234,-0.987865,1.234,617,1
0.236,0,0,0.236,-0.987609,1.236,618,1
0.238,0,0,0.238,-0.987354,1.238,619,1
0.24,0,0,0.24,-0.987099,1.24,620,1
0.242,0,0,0.242,-0.986843,1.242,621,1
0.244,0,0,0.244,-0.986588,1.244,622,1
0.246,0,0,0.246,-0.986333,1.246,623,1
0.248,0,0,0.248,-0.986077,1.248,624,1
0.25,0,0,0.25,-0.985822,1.25,625,1
0.252,0,0,0.252,-0.985567,1.252,626,1
0.254,0,0,0.254,-0.985311,1.254,627,1
0.256,0,0,0.256,-0.985056,1.256,628,1
0.258,0,0,0.258,-0.984801,1.258,629,1
0.26,0,0,0.26,-0.984545,1.26,630,1
0.262,0,0,0.262,-0.98429,1.262,631,1
0.264,0,0,0.264,-0.984035,1.264,632,1
0.266,0,0,0.266,-0.983779,1.266,633,1
0.268,0,0,0.268,-0.983197,1.268,634,1
0.27,0,0,0.27,-0.982452,1.27,635,1
0.272,0,0,0.272,-0.981707,1.272,636,1
0.274,0,0,0.274,-0.980962,1.274,637,1
0.276,0,0,0.276,-0.980216,1.276,638,1
0.278,0,0,0.278,-0.979471,1.278,639,1
0.28,0,0,0.28,-0.978726,1.28,640,1
0.282,0,0,0.282,-0.97798,1.282,641,1
0.284,0,0,0.284,-0.977235,1.284,642,1
0.286,0,0,0.286,-0.97649,1.286,643,1
0.288,0,0,0.288,-0.975745,1.288,644,1
0.29,0,0,0.29,-0.974999,1.29,645,1
0.292,0,0,0.292,-0.974254,1.292,646,1
0.294,0,0,0.294,-0.973509,1.294,647,1
0.296,0,0,0.296,-0.972763,1.296,648,1
0.298,0,0,0.298,-0.972018,1.298,649,1
0.3,0,0,0.3,-0.971273,1.3,650,1
0.302,0,0,0.302,-0.970528,1.302,651,1
0.304,0,0,0.304,-0.969782,1.304,652,1
0.306,0,0,0.306,-0.969037,1.306,653,1
0.308,0,0,0.308,-0.968292,1.308,654,1
0.31,0,0,0.31,-0.967547,1.31,655,1
0.312,0,0,0.312,-0.966801,1.312,656,1
0.314,0,0,0.314,-0.966056,1.314,657,1
0.316,0,0,0.316,-0.965311,1.316,658,1
0.318,0,0,0.318,-0.964565,1.318,659,1
0.32,0,0,0.32,-0.96382,1.32,660,1
0.322,0,0,0.322,-0.963075,1.322,661,1
0.324,0,0,0.324,-0.96233,1.324,662,1
0.326,0,0,0.326,-0.961584,1.326,663,1
0.328,0,0,0.328,-0.960839,1.328,664,1
0.33,0,0,0.33,-0.960094,1.33,665,1
0.332,0,0,0.332,-0.959348,1.332,666,1
0.334,0,0,0.334,-0.958443,1.334,667,1
0.336,0,0,0.336,-0.957219,1.336,668,1
0.338,0,0,0.338,-0.955994,1.338,669,1
0.34,0,0,0.34,-0.95477,1.34,670,1
0.342,0,0,0.342,-0.953545,1.342,671,1
0.344,0,0,0.344,-0.952321,1.344,672,1
0.346,0,0,0.346,-0.951096,1.346,673,1
0.348,0,0,0.348,-0.949872,1.348,674,1
0.35,0,0,0.35,-0.948647,1.35,675,1
0.352,0,0,0.352,-0.947422,1.352,676,1
0.354,0,0,0.354,-0.946198,1.354,677,1
0.356,0,0,0.356,-0.944973,1.356,678,1
0.358,0,0,0.358,-0.943749,1.358,679,1
0.36,0,0,0.36,-0.942524,1.36,680,1
0.362,0,0,0.362,-0.9413,1.362,681,1
0.364,0,0,0.364,-0.940075,1.364,682,1
0.366,0,0,0.366,-0.938851,1.366,683,1
0.368,0,0,0.368,-0.937626,1.368,684,1
0.37,0,0,0.37,-0.936402,1.37,685,1
0.372,0,0,0.372,-0.935177,1.372,686,1
0.374,0,0,0.374,-0.933952,1.374,687,1
0.376,0,0,0.376,-0.932728,1.376,688,1
0.378,0,0,0.378,-0.931503,1.378,689,1
0.38,0,0,0.38,-0.930279,1.38,690,1
0.382,0,0,0.382,-0.929054,1.382,691,1
0.384,0,0,0.384,-0.92783,1.384,692,1
0.386,0,0,0.386,-0.926605,1.386,693,1
0.388,0,0,0.388,-0.925381,1.388,694,1
0.39,0,0,0.39,-0.924156,1.39,695,1
0.392,0,0,0.392,-0.922931,1.392,696,1
0.394,0,0,0.394,-0.921707,1.394,697,1
0.396,0,0,0.396,-0.920482,1.396,698,1
0.398,0,0,0.398,-0.919258,1.398,699,1
0.4,0,0,0.4,-0.918033,1.4,700,1
0.402,0,0,0.402,-0.916347,1.402,701,1
0.404,0,0,0.404,-0.914661,1.404,702,1
0.406,0,0,0.406,-0.912974,1.406,703,1
0.408,0,0,0.408,-0.911288,1.408,704,1
0.41,0,0,0.41,-0.909602,1.41,705,1
0.412,0,0,0.412,-0.907915,1.412,706,1
0.414,0,0,0.414,-0.906229,1.414,707,1
0.416,0,0,0.416,-0.904543,1.416,708,1
0.418,0,0,0.418,-0.902856,1.418,709,1
0.42,0,0,0.42,-0.90117,1.42,710,1
0.422,0,0,0.422,-0.899484,1.422,711,1
0.424,0,0,0.424,-0.897797,1.424,712,1
0.426,0,0,0.426,-0.896111,1.426,713,1
0.428,0,0,0.428,-0.894424,1.428,714,1
0.43,0,0,0.43,-0.892738,1.43,715,1
0.432,0,0,0.432,-0.891052,1.432,716,1
0.434,0,0,0.434,-0.889365,1.434,717,1
0.436,0,0,0.436,-0.887679,1.436,718,1
0.438,0,0,0.438,-0.885993,1.438,719,1
0.44,0,0,0.44,-0.884306,1.44,720,1
0.442,0,0,0.442,-0.88262,1.442,721,1
0.444,0,0,0.444,-0.880934,1.444,722,1
0.446,0,0,0.446,-0.879247,1.446,723,1
0.448,0,0,0.448,-0.877561,1.448,724,1
0.45,0,0,0.45,-0.875875,1.45,725,1
0.452,0,0,0.452,-0.874188,1.452,726,1
0.454,0,0,0.454,-0.872502,1.454,727,1
0.456,0,0,0.456,-0.870816,1.456,728,1
0.458,0,0,0.458,-0.869129,1.458,729,1
0.46,0,0,0.46,-0.867443,1.46,730,1
0.462,0,0,0.462,-0.865757,1.462,731,1
0.464,0,0,0.464,-0.86407,1.464,732,1
0.466,0,0,0.466,-0.862384,1.466,733,1
0.468,0,0,0.468,-0.860406,1.468,734,1
0.47,0,0,0.47,-0.858282,1.47,735,1
0.472,0,0,0.472,-0.856158,1.472,736,1
0.474,0,0,0.474,-0.854034,1.474,737,1
0.476,0,0,0.476,-0.85191,1.476,738,1
0.478,0,0,0.478,-0.849787,1.478,739,1
0.48,0,0,0.48,-0.847663,1.48,740,1
0.482,0,0,0.482,-0.845539,1.482,741,1
0.484,0,0,0.484,-0.843415,1.484,742,1
0.486,0,0,0.486,-0.841291,1.486,743,1
0.488,0,0,0.488,-0.839167,1.488,744,1
0.49,0,0,0.49,-0.837043,1.49,745,1
0.492,0,0,0.492,-0.834919,1.492,746,1
0.494,0,0,0.494,-0.832796,1.494,747,1
0.496,0,0,0.496,-0.830672,1.496,748,1
0.498,0,0,0.498,-0.828548,1.498,749,1
0.5,0,0,0.5,-0.826424,1.5,750,1
0.502,0,0,0.502,-0.8243,1.502,751,1
0.504,0,0,0.504,-0.822176,1.504,752,1
0.506,0,0,0.506,-0.820052,1.506,753,1
0.508,0,0,0.508,-0.817928,1.508,754,1
0.51,0,0,0.51,-0.815805,1.51,755,1
0.512,0,0,0.512,-0.813681,1.512,756,1
0.514,0,0,0.514,-0.811557,1.514,757,1
0.516,0,0,0.516,-0.809433,1.516,758,1
0.518,0,0,0.518,-0.807309,1.518,759,1
0.52,0,0,0.52,-0.805185,1.52,760,1
0.522,0,0,0.522,-0.803061,1.522,761,1
0.524,0,0,0.524,-0.800937,1.524,762,1
0.526,0,0,0.526,-0.798814,1.526,763,1
0.528,0,0,0.528,-0.79669,1.528,764,1
0.53,0,0,0.53,-0.794566,1.53,765,1
0.532,0,0,0.532,-0.792442,1.532,766,1
0.534,0,0,0.534,-0.790183,1.534,767,1
0.536,0,0,0.536,-0.787652,1.536,768,1
0.538,0,0,0.538,-0.785122,1.538,769,1
0.54,0,0,0.54,-0.782591,1.54,770,1
0.542,0,0,0.542,-0.780061,1.542,771,1
0.544,0,0,0.544,-0.777531,1.544,772,1
0.546,0,0,0.546,-0.775,1.546,773,1
0.548,0,0,0.548,-0.77247,1.548,774,1
0.55,0,0,0.55,-0.76994,1.55,775,1
0.552,0,0,0.552,-0.767409,1.552,776,1
0.554,0,0,0.554,-0.764879,1.554,777,1
0.556,0,0,0.556,-0.762348,1.556,778,1
0.558,0,0,0.558,-0.759818,1.558,779,1
0.56,0,0,0.56,-0.757288,1.56,780,1
0.562,0,0,0.562,-0.754757,1.562,781,1
0.564,0,0,0.564,-0.752227,1.564,782,1
0.566,0,0,0.566,-0.749697,1.566,783,1
0.568,0,0,0.568,-0.747166,1.568,784,1
0.57,0,0,0.57,-0.744636,1.57,785,1
0.572,0,0,0.572,-0.742105,1.572,786,1
0.574,0,0,0.574,-0.739575,1.574,787,1
0.576,0,0,0.576,-0.737045,1.576,788,1
0.578,0,0,0.578,-0.734514,1.578,789,1
0.58,0,0,0.58,-0.731984,1.58,790,1
0.582,0,0,0.582,-0.729454,1.582,791,1
0.584,0,0,0.584,-0.726923,1.584,792,1
0.586,0,0,0.586,-0.724393,1.586,793,1
0.588,0,0,0.588,-0.721862,1.588,794,1
0.59,0,0,0.59,-0.719332,1.59,795,1
0.592,0,0,0.592,-0.716802,1.592,796,1
0.594,0,0,0.594,-0.714271,1.594,797,1
0.596,0,0,0.596,-0.711741,1.596,798,1
0.598,0,0,0.598,-0.709211,1.598,799,1
0.6,0,0,0.6,-0.70668,1.6,800,1
0.602,0,0,0.602,-0.703781,1.602,801,1
0.604,0,0,0.604,-0.700882,1.604,802,1
0.606,0,0,0.606,-0.697983,1.606,803,1
0.608,0,0,0.608,-0.695084,1.608,804,1
0.61,0,0,0.61,-0.692185,1.61,805,1
0.612,0,0,0.612,-0.689286,1.612,806,1
0.614,0,0,0.614,-0.686387,1.614,807,1
0.616,0,0,0.616,-0.683488,1.616,808,1
0.618,0,0,0.618,-0.680589,1.618,809,1
0.62,0,0,0.62,-0.67769,1.62,810,1
0.622,0,0,0.622,-0.674791,1.622,811,1
0.624,0,0,0.624,-0.671892,1.624,812,1
0.626,0,0,0.626,-0.668993,1.626,813,1
0.628,0,0,0.628,-0.666094,1.628,814,1
0.63,0,0,0.63,-0.663195,1.63,815,1
0.632,0,0,0.632,-0.660295,1.632,816,1
0.634,0,0,0.634,-0.657396,1.634,817,1
0.636,0,0,0.636,-0.654497,1.636,818,1
0.638,0,0,0.638,-0.651598,1.638,819,1
0.64,0,0,0.64,-0.648699,1.64,820,1
0.642,0,0,0.642,-0.6458,1.642,821,1
0.644,0,0,0.644,-0.642901,1.644,822,1
0.646,0,0,0.646,-0.640002,1.646,823,1
0.648,0,0,0.648,-0.637103,1.648,824,1
0.65,0,0,0.65,-0.634204,1.65,825,1
0.652,0,0,0.652,-0.631305,1.652,826,1
0.654,0,0,0.654,-0.628406,1.654,827,1
0.656,0,0,0.656,-0.625507,1.656,828,1
0.658,0,0,0.658,-0.622608,1.658,829,1
0.66,0,0,0.66,-0.619709,1.66,830,1
0.662,0,0,0.662,-0.61681,1.662,831,1
0.664,0,0,0.664,-0.613911,1.664,832,1
0.666,0,0,0.666,-0.611012,1.666,833,1
0.668,0,0,0.668,-0.607897,1.668,834,1
0.67,0,0,0.67,-0.604674,1.67,835,1
0.672,0,0,0.672,-0.60145,1.672,836,1
0.674,0,0,0.674,-0.598227,1.674,837,1
0.676,0,0,0.676,-0.595004,1.676,838,1
0.678,0,0,0.678,-0.591781,1.678,839,1
0.68,0,0,0.68,-0.588558,1.68,840,1
0.682,0,0,0.682,-0.585335,1.682,841,1
0.684,0,0,0.684,-0.582112,1.684,842,1
0.686,0,0,0.686,-0.578889,1.686,843,1
0.688,0,0,0.688,-0.575666,1.688,844,1
0.69,0,0,0.69,-0.572442,1.69,845,1
0.692,0,0,0.692,-0.569219,1.692,846,1
0.694,0,0,0.694,-0.565996,1.694,847,1
0.696,0,0,0.696,-0.562773,1.696,848,1
0.698,0,0,0.698,-0.55955,1.698,849,1
0.7,0,0,0.7,-0.556327,1.7,850,1
0.702,0,0,0.702,-0.553104,1.702,851,1
0.704,0,0,0.704,-0.549881,1.704,852,1
0.706,0,0,0.706,-0.546658,1.706,853,1
0.708,0,0,0.708,-0.543435,1.708,854,1
0.71,0,0,0.71,-0.540211,1.71,855,1
0.712,0,0,0.712,-0.536988,1.712,856,1
0.714,0,0,0.714,-0.533765,1.714,857,1
0.716,0,0,0.716,-0.530542,1.716,858,1
0.718,0,0,0.718,-0.527319,1.718,859,1
0.72,0,0,0.72,-0.524096,1.72,860,1
0.722,0,0,0.722,-0.520873,1.722,861,1
0.724,0,0,0.724,-0.51765,1.724,862,1
0.726,0,0,0.726,-0.514426,1.726,863,1
0.728,0,0,0.728,-0.511203,1.728,864,1
0.73,0,0,0.73,-0.50798,1.73,865,1
0.732,0,0,0.732,-0.504757,1.732,866,1
0.734,0,0,0.734,-0.501443,1.734,867,1
0.736,0,0,0.736,-0.497947,1.736,868,1
0.738,0,0,0.738,-0.494452,1.738,869,1
0.74,0,0,0.74,-0.490956,1.74,870,1
0.742,0,0,0.742,-0.48746,1.742,871,1
0.744,0,0,0.744,-0.483964,1.744,872,1
0.746,0,0,0.746,-0.480469,1.746,873,1
0.748,0,0,0.748,-0.476973,1.748,874,1
0.75,0,0,0.75,-0.473477,1.75,875,1
0.752,0,0,0.752,-0.469981,1.752,876,1
0.754,0,0,0.754,-0.466485,1.754,877,1
0.756,0,0,0.756,-0.46299,1.756,878,1
0.758,0,0,0.758,-0.459494,1.758,879,1
0.76,0,0,0.76,-0.455998,1.76,880,1
0.762,0,0,0.762,-0.452502,1.762,881,1
0.764,0,0,0.764,-0.449006,1.764,882,1
0.766,0,0,0.766,-0.445511,1.766,883,1
0.768,0,0,0.768,-0.442015,1.768,884,1
0.77,0,0,0.77,-0.438519,1.77,885,1
0.772,0,0,0.772,-0.435023,1.772,886,1
0.774,0,0,0.774,-0.431528,1.774,887,1
0.776,0,0,0.776,-0.428032,1.776,888,1
0.778,0,0,0.778,-0.424536,1.778,889,1
0.78,0,0,0.78,-0.42104,1.78,890,1
0.782,0,0,0.782,-0.417544,1.782,891,1
0.784,0,0,0.784,-0.414049,1.784,892,1
0.786,0,0,0.786,-0.410553,1.786,893,1
0.788,0,0,0.788,-0.407057,1.788,894,1
0.79,0,0,0.79,-0.403561,1.79,895,1
0.792,0,0,0.792,-0.400066,1.792,896,1
0.794,0,0,0.794,-0.39657,1.794,897,1
0.796,0,0,0.796,-0.393074,1.796,898,1
0.798,0,0,0.798,-0.389578,1.798,899,1
0.8,0,0,0.8,-0.386082,1.8,900,1
0.802,0,0,0.802,-0.382372,1.802,901,1
0.804,0,0,0.804,-0.378662,1.804,902,1
0.806,0,0,0.806,-0.374952,1.806,903,1
0.808,0,0,0.808,-0.371241,1.808,904,1
0.81,0,0,0.81,-0.367531,1.81,905,1
0.812,0,0,0.812,-0.363821,1.812,906,1
0.814,0,0,0.814,-0.36011,1.814,907,1
0.816,0,0,0.816,-0.3564,1.816,908,1
0.818,0,0,0.818,-0.35269,1.818,909,1
0.82,0,0,0.82,-0.34898,1.82,910,1
0.822,0,0,0.822,-0.345269,1.822,911,1
0.824,0,0,0.824,-0.341559,1.824,912,1
0.826,0,0,0.826,-0.337849,1.826,913,1
0.828,0,0,0.828,-0.334139,1.828,914,1
0.83,0,0,0.83,-0.330428,1.83,915,1
0.832,0,0,0.832,-0.326718,1.832,916,1
0.834,0,0,0.834,-0.323008,1.834,917,1
0.836,0,0,0.836,-0.319297,1.836,918,1
0.838,0,0,0.838,-0.315587,1.838,919,1
0.84,0,0,0.84,-0.311877,1.84,920,1
0.842,0,0,0.842,-0.308167,1.842,921,1
0.844,0,0,0.844,-0.304456,1.844,922,1
0.846,0,0,0.846,-0.300746,1.846,923,1
0.848,0,0,0.848,-0.297036,1.848,924,1
0.85,0,0,0.85,-0.293325,1.85,925,1
0.852,0,0,0.852,-0.289615,1.852,926,1
0.854,0,0,0.854,-0.285905,1.854,927,1
0.856,0,0,0.856,-0.282195,1.856,928,1
0.858,0,0,0.858,-0.278484,1.858,929,1
0.86,0,0,0.86,-0.274774,1.86,930,1
0.862,0,0,0.862,-0.271064,1.862,931,1
0.864,0,0,0.864,-0.267353,1.864,932,1
0.866,0,0,0.866,-0.263643,1.866,933,1
0.868,0,0,0.868,-0.259833,1.868,934,1
0.87,0,0,0.87,-0.255973,1.87,935,1
0.872,0,0,0.872,-0.252114,1.872,936,1
0.874,0,0,0.874,-0.248254,1.874,937,1
0.876,0,0,0.876,-0.244394,1.876,938,1
0.878,0,0,0.878,-0.240534,1.878,939,1
0.88,0,0,0.88,-0.236674,1.88,940,1
0.882,0,0,0.882,-0.232814,1.882,941,1
0.884,0,0,0.884,-0.228955,1.884,942,1
0.886,0,0,0.886,-0.225095,1.886,943,1
0.888,0,0,0.888,-0.221235,1.888,944,1
0.89,0,0,0.89,-0.217375,1.89,945,1
0.892,0,0,0.892,-0.213515,1.892,946,1
0.894,0,0,0.894,-0.209656,1.894,947,1
0.896,0,0,0.896,-0.205796,1.896,948,1
0.898,0,0,0.898,-0.201936,1.898,949,1
0.9,0,0,0.9,-0.198076,1.9,950,1
0.902,0,0,0.902,-0.194216,1.902,951,1
0.904,0,0,0.904,-0.190357,1.904,952,1
0.906,0,0,0.906,-0.186497,1.906,953,1
0.908,0,0,0.908,-0.182637,1.908,954,1
0.91,0,0,0.91,-0.178777,1.91,955,1
0.912,0,0,0.912,-0.174917,1.912,956,1
0.914,0,0,0.914,-0.171057,1.914,957,1
0.916,0,0,0.916,-0.167198,1.916,958,1
0.918,0,0,0.918,-0.163338,1.918,959,1
0.92,0,0,0.92,-0.159478,1.92,960,1
0.922,0,0,0.922,-0.155618,1.922,961,1
0.924,0,0,0.924,-0.151758,1.924,962,1
0.926,0,0,0.926,-0.147899,1.926,963,1
0.928,0,0,0.928,-0.144039,1.928,964,1
0.93,0,0,0.93,-0.140179,1.93,965,1
0.932,0,0,0.932,-0.136319,1.932,966,1
0.934,0,0,0.934,-0.132433,1.934,967,1
0.936,0,0,0.936,-0.128496,1.936,968,1
0.938,0,0,0.938,-0.124558,1.938,969,1
0.94,0,0,0.94,-0.12062,1.94,970,1
0.942,0,0,0.942,-0.116683,1.942,971,1
0.944,0,0,0.944,-0.112745,1.944,972,1
0.946,0,0,0.946,-0.108808,1.946,973,1
0.948,0,0,0.948,-0.10487,1.948,974,1
0.95,0,0,0.95,-0.100932,1.95,975,1
0.952,0,0,0.952,-0.0969947,1.952,976,1
0.954,0,0,0.954,-0.0930571,1.954,977,1
0.956,0,0,0.956,-0.0891196,1.956,978,1
0.958,0,0,0.958,-0.0851819,1.958,979,1
0.96,0,0,0.96,-0.0812443,1.96,980,1
0.962,0,0,0.962,-0.0773067,1.962,981,1
0.964,0,0,0.964,-0.0733691,1.964,982,1
0.966,0,0,0.966,-0.0694314,1.966,983,1
0.968,0,0,0.968,-0.0654938,1.968,984,1
0.97,0,0,0.97,-0.0615562,1.97,985,1
0.972,0,0,0.972,-0.0576186,1.972,986,1
0.974,0,0,0.974,-0.053681,1.974,987,1
0.976,0,0,0.976,-0.0497433,1.976,988,1
0.978,0,0,0.978,-0.0458058,1.978,989,1
0.98,0,0,0.98,-0.0418681,1.98,990,1
0.982,0,0,0.982,-0.0379305,1.982,991,1
0.984,0,0,0.984,-0.0339928,1.984,992,1
0.986,0,0,0.986,-0.0300553,1.986,993,1
0.988,0,0,0.988,-0.0261177,1.988,994,1
0.99,0,0,0.99,-0.02218,1.99,995,1
0.992,0,0,0.992,-0.0182425,1.992,996,1
0.994,0,0,0.994,-0.0143048,1.994,997,1
0.996,0,0,0.996,-0.0103672,1.996,998,1
0.998,0,0,0.998,-0.00642954,1.998,999,1
1,0,0,1,-0.00249197,2,1000,1
