Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.38195899102238E+00000, 0.47527088171365E-00003, 0.46251715296283E-00003, 0.12482596192303E+00000, 0.12482273724019E+00000, 0.38022821987537E+00000, 0.47527111370832E-00003, 0.47527088171365E-00003, 0.47527084271883E-00003, -.12753689755996E-00004, 0.19278019109828E+00001, 0.10000010684593E+00001, 0.28847410273486E+00000, -.10671743098628E+00002, 0.47527134570300E-00003, 0.77989634889549E-00010
0.40580519976252E+00000, 0.47616347542213E-00003, 0.45698604487614E-00003, 0.12481508970083E+00000, 0.12481168513770E+00000, 0.38094324329140E+00000, 0.47616382041997E-00003, 0.47616347542213E-00003, 0.47616341719631E-00003, -.19177372320171E-00004, 0.19188487458156E+00001, 0.10000011350534E+00001, 0.28846153955172E+00000, -.10671743258360E+00002, 0.47616416541782E-00003, 0.11645164782578E-00009
0.42964843907104E+00000, 0.47711601352828E-00003, 0.45038826728291E-00003, 0.12480436630525E+00000, 0.12480070740428E+00000, 0.38170656060780E+00000, 0.47711622570666E-00003, 0.47711601352828E-00003, 0.47711576064953E-00003, -.26727493366622E-00004, 0.19094303597801E+00001, 0.10000012037549E+00001, 0.28844914780627E+00000, -.10671743418385E+00002, 0.47711643788504E-00003, 0.50575748672675E-00009
0.45348862663727E+00000, 0.47812887143735E-00003, 0.44518494640688E-00003, 0.12479384215535E+00000, 0.12478977977585E+00000, 0.38251855653662E+00000, 0.47812878611692E-00003, 0.47812887143735E-00003, 0.47812830259194E-00003, -.32943356185063E-00004, 0.18995749868634E+00001, 0.10000012749851E+00001, 0.28843698578759E+00000, -.10671743578723E+00002, 0.47812870079648E-00003, 0.11376908271857E-00008
0.47732568242520E+00000, 0.47920138116908E-00003, 0.44230908443441E-00003, 0.12478344387583E+00000, 0.12477882995215E+00000, 0.38337893872014E+00000, 0.47920125711269E-00003, 0.47920138116908E-00003, 0.47920065570867E-00003, -.36891571274262E-00004, 0.18892973769564E+00001, 0.10000013478832E+00001, 0.28842496872478E+00000, -.10671743739390E+00002, 0.47920113305630E-00003, 0.14509208056223E-00008
0.50000000000000E+00000, 0.48028145995384E-00003, 0.43982073306426E-00003, 0.12477355609388E+00000, 0.12476834117656E+00000, 0.38424577212176E+00000, 0.48028178025436E-00003, 0.48028145995384E-00003, 0.48028089239918E-00003, -.40460159334918E-00004, 0.18790822111527E+00001, 0.10000014172542E+00001, 0.28841354116833E+00000, -.10671743892563E+00002, 0.48028210055488E-00003, 0.11351093201399E-00008
0.52383156576108E+00000, 0.48146535795126E-00003, 0.43496232978376E-00003, 0.12476308804738E+00000, 0.12475725047038E+00000, 0.38519561044457E+00000, 0.48146638154558E-00003, 0.48146535795126E-00003, 0.48146510305208E-00003, -.46502773268323E-00004, 0.18680212255025E+00001, 0.10000014887773E+00001, 0.28840144249221E+00000, -.10671744053935E+00002, 0.48146740513991E-00003, 0.50979835969302E-00009
0.54766070978502E+00000, 0.48271530728528E-00003, 0.42737595909909E-00003, 0.12475252261420E+00000, 0.12474614457094E+00000, 0.38619751632360E+00000, 0.48271685772328E-00003, 0.48271530728528E-00003, 0.48271523938099E-00003, -.55339280281901E-00004, 0.18564899881302E+00001, 0.10000015585060E+00001, 0.28838923074460E+00000, -.10671744215703E+00002, 0.48271840816127E-00003, 0.13580858780972E-00009
0.57148736738641E+00000, 0.48402726331638E-00003, 0.41815780876091E-00003, 0.12474187791403E+00000, 0.12473506622191E+00000, 0.38724857702766E+00000, 0.48402911051562E-00003, 0.48402726331638E-00003, 0.48402722735133E-00003, -.65869418590426E-00004, 0.18445483446660E+00001, 0.10000016274529E+00001, 0.28837692685561E+00000, -.10671744377891E+00002, 0.48403095771487E-00003, 0.71930100409542E-00010
0.59531125173224E+00000, 0.48540175553654E-00003, 0.40789591171287E-00003, 0.12473121064444E+00000, 0.12472403873189E+00000, 0.38834985504825E+00000, 0.48540377535021E-00003, 0.48540175553654E-00003, 0.48540167078838E-00003, -.77505759075511E-00004, 0.18322182208209E+00001, 0.10000016974922E+00001, 0.28836459635265E+00000, -.10671744540517E+00002, 0.48540579516388E-00003, 0.16949630435065E-00009
