Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.11225378211461E+00002, 0.24157993995984E-00002, 0.29377452661431E-00002, 0.48471443943449E-00001, 0.48464233499438E-00001, 0.19306033654039E+00001, 0.24155859773081E-00002, 0.24157993995984E-00002, 0.24156469578608E-00002, 0.52209830828229E-00003, 0.12713748037307E+00002, 0.10004297080804E+00001, 0.17976177558730E+00000, -.10672814161301E+00002, 0.24153725550178E-00002, 0.30488347532173E-00006
0.11249606929474E+00002, 0.24082679730118E-00002, 0.29640739024355E-00002, 0.48339719488852E-00001, 0.48332634535012E-00001, 0.19245885532192E+00001, 0.24080494649641E-00002, 0.24082679730118E-00002, 0.24081140053829E-00002, 0.55595989705260E-00003, 0.12660266841774E+00002, 0.10004304432161E+00001, 0.17951735197255E+00000, -.10672816006760E+00002, 0.24078309569163E-00002, 0.30793525772824E-00006
0.11273836350016E+00002, 0.24011639338502E-00002, 0.29845910073112E-00002, 0.48209825612162E-00001, 0.48202869933301E-00001, 0.19189128531121E+00001, 0.24009396974111E-00002, 0.24011639338502E-00002, 0.24010083397924E-00002, 0.58358266751880E-00003, 0.12589077871777E+00002, 0.10004311694866E+00001, 0.17927599878802E+00000, -.10672817827109E+00002, 0.24007154609720E-00002, 0.31118811557241E-00006
0.11298066942180E+00002, 0.23943393018014E-00002, 0.30009433801875E-00002, 0.48081513610665E-00001, 0.48074693555025E-00001, 0.19134596627408E+00001, 0.23941093629938E-00002, 0.23943393018014E-00002, 0.23941824210737E-00002, 0.60676095911375E-00003, 0.12819344844221E+00002, 0.10004318873231E+00001, 0.17903726541452E+00000, -.10672819625173E+00002, 0.23938794241863E-00002, 0.31376145528810E-00006
0.11322299173425E+00002, 0.23878031502085E-00002, 0.30123957721384E-00002, 0.47954704928460E-00001, 0.47948024608236E-00001, 0.19082374866865E+00001, 0.23875674408384E-00002, 0.23878031502085E-00002, 0.23876452295990E-00002, 0.62475054253939E-00003, 0.13052644665557E+00002, 0.10004325959886E+00001, 0.17880101589656E+00000, -.10672821401666E+00002, 0.23873317314682E-00002, 0.31584121898724E-00006
0.11346533536440E+00002, 0.23815808140070E-00002, 0.30209987987900E-00002, 0.47829376670342E-00001, 0.47822832055909E-00001, 0.19032675619125E+00001, 0.23813391621058E-00002, 0.23815808140070E-00002, 0.23814219472339E-00002, 0.63957685155614E-00003, 0.13246177736430E+00002, 0.10004332950419E+00001, 0.17856721735403E+00000, -.10672823157148E+00002, 0.23810975102047E-00002, 0.31773354618213E-00006
0.11370770532874E+00002, 0.23756942803147E-00002, 0.30265560595246E-00002, 0.47705487738586E-00001, 0.47699066204104E-00001, 0.18985675756910E+00001, 0.23754466736588E-00002, 0.23756942803147E-00002, 0.23755345973953E-00002, 0.65102146212933E-00003, 0.13398540373865E+00002, 0.10004339848705E+00001, 0.17833580260955E+00000, -.10672824892426E+00002, 0.23751990670029E-00002, 0.31936583878630E-00006
0.11395010647303E+00002, 0.23701624364214E-00002, 0.30266291066707E-00002, 0.47582941963337E-00001, 0.47576628920764E-00001, 0.18941518483947E+00001, 0.23699093006891E-00002, 0.23701624364214E-00002, 0.23700023219609E-00002, 0.65662678470978E-00003, 0.13508924455078E+00002, 0.10004346667506E+00001, 0.17810660096945E+00000, -.10672826608829E+00002, 0.23696561649569E-00002, 0.32022892095292E-00006
0.11419254336878E+00002, 0.23649921814781E-00002, 0.30176680884030E-00002, 0.47461684695550E-00001, 0.47455472635018E-00001, 0.18900245911879E+00001, 0.23647341216174E-00002, 0.23649921814781E-00002, 0.23648320893937E-00002, 0.65283599900930E-00003, 0.13578751157772E+00002, 0.10004353420461E+00001, 0.17787951858032E+00000, -.10672828307329E+00002, 0.23644760617567E-00002, 0.32018416891870E-00006
0.11443502013572E+00002, 0.23601883474862E-00002, 0.29984005240236E-00002, 0.47341679640654E-00001, 0.47335571340295E-00001, 0.18861890457819E+00001, 0.23599258398726E-00002, 0.23601883474862E-00002, 0.23600285776799E-00002, 0.63837194634371E-00003, 0.13609936982056E+00002, 0.10004360116714E+00001, 0.17765449546926E+00000, -.10672829988839E+00002, 0.23596633322591E-00002, 0.31953961258477E-00006
0.11467754010041E+00002, 0.23557486214381E-00002, 0.29714859291296E-00002, 0.47222856582494E-00001, 0.47216859993598E-00001, 0.18826445994096E+00001, 0.23554822827720E-00002, 0.23557486214381E-00002, 0.23555894735241E-00002, 0.61589645560549E-00003, 0.13605099000529E+00002, 0.10004366757766E+00001, 0.17743140755889E+00000, -.10672831654339E+00002, 0.23552159441060E-00002, 0.31829582794834E-00006
0.11492010551559E+00002, 0.23516618431006E-00002, 0.29391678201577E-00002, 0.47105107972612E-00001, 0.47099228224258E-00001, 0.18793843801477E+00001, 0.23513926617002E-00002, 0.23516618431006E-00002, 0.23515037996376E-00002, 0.58766402052013E-00003, 0.13567081658478E+00002, 0.10004373340160E+00001, 0.17721005985856E+00000, -.10672833304892E+00002, 0.23511234802998E-00002, 0.31608692613654E-00006
0.11500000000000E+00002, 0.23503747649214E-00002, 0.29274173099176E-00002, 0.47066547702680E-00001, 0.47060706548253E-00001, 0.18783583409692E+00001, 0.23501048654125E-00002, 0.23503747649214E-00002, 0.23502172044912E-00002, 0.57720010542640E-00003, 0.13547567641671E+00002, 0.10004375494544E+00001, 0.17713751287758E+00000, -.10672833845371E+00002, 0.23498349659037E-00002, 0.31512086046704E-00006
0.11514557101494E+00002, 0.23481702938269E-00002, 0.29054032514481E-00002, 0.46996556049013E-00001, 0.46990784677006E-00001, 0.18766018907079E+00001, 0.23478993408599E-00002, 0.23481702938269E-00002, 0.23480137112896E-00002, 0.55738954015852E-00003, 0.13504851045956E+00002, 0.10004379402631E+00001, 0.17700575517765E+00000, -.10672834826326E+00002, 0.23476283878929E-00002, 0.31316507460801E-00006
0.11538822792530E+00002, 0.23447145173982E-00002, 0.28657008048939E-00002, 0.46880599109706E-00001, 0.46874942719826E-00001, 0.18738501047760E+00001, 0.23444422434951E-00002, 0.23447145173982E-00002, 0.23445598068334E-00002, 0.52114099806044E-00003, 0.13412297262561E+00002, 0.10004385870179E+00001, 0.17678725276389E+00000, -.10672836451232E+00002, 0.23441699695919E-00002, 0.30942112956365E-00006
0.11563093473244E+00002, 0.23415413810262E-00002, 0.28226659631869E-00002, 0.46765415840415E-00001, 0.46759874863036E-00001, 0.18713245350198E+00001, 0.23412682717184E-00002, 0.23415413810262E-00002, 0.23413888023276E-00002, 0.48127716085928E-00003, 0.13294753746071E+00002, 0.10004392287216E+00001, 0.17656994051539E+00000, -.10672838064846E+00002, 0.23409951624106E-00002, 0.30515739706628E-00006
0.11587369361695E+00002, 0.23386173934752E-00002, 0.27755851564508E-00002, 0.46650890988882E-00001, 0.46645465312762E-00001, 0.18689984569367E+00001, 0.23383442696534E-00002, 0.23386173934752E-00002, 0.23384673597000E-00002, 0.43711779675081E-00003, 0.13150476098145E+00002, 0.10004398663804E+00001, 0.17635360498892E+00000, -.10672839668842E+00002, 0.23380711458315E-00002, 0.30006755042490E-00006
0.11611649505302E+00002, 0.23359116448194E-00002, 0.27231958633616E-00002, 0.46536985835454E-00001, 0.46531667048884E-00001, 0.18668475831551E+00001, 0.23356393474812E-00002, 0.23359116448194E-00002, 0.23357645023184E-00002, 0.38743136104318E-00003, 0.12982288068151E+00002, 0.10004405008160E+00001, 0.17613817650821E+00000, -.10672841264454E+00002, 0.23353670501430E-00002, 0.29428500204023E-00006
